,Date,MinTemp,MaxTemp,Rainfall,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
218,2008-09-06,11.8,14.2,62.2,8,8,22.0,30.0,92.0,88.0,1014.8,1013.1,13.0,12.3,1,1
219,2008-09-07,9.5,19.0,21.6,13,2,15.0,15.0,69.0,51.0,1016.4,1014.1,14.1,18.3,1,0
220,2008-09-08,9.4,17.5,0.0,13,10,15.0,24.0,68.0,51.0,1019.5,1018.2,13.9,16.4,0,0
221,2008-09-09,8.4,16.4,0.0,15,9,13.0,20.0,49.0,43.0,1025.0,1021.9,12.6,15.4,0,0
222,2008-09-10,7.0,16.8,0.0,13,2,17.0,19.0,66.0,44.0,1022.7,1019.1,12.4,16.6,0,0
223,2008-09-11,7.1,17.7,0.0,14,1,15.0,20.0,72.0,60.0,1019.2,1014.2,12.3,16.8,0,0
224,2008-09-12,8.7,24.3,0.0,13,4,11.0,20.0,53.0,35.0,1014.9,1010.8,14.8,21.9,0,0
225,2008-09-13,14.8,30.6,0.0,0,4,4.0,7.0,40.0,47.0,1014.1,1010.4,24.3,25.0,0,1
226,2008-09-14,17.2,23.5,3.6,3,7,15.0,7.0,82.0,79.0,1011.8,1007.4,18.0,19.3,1,1
227,2008-09-15,16.9,27.9,4.0,3,7,28.0,39.0,58.0,23.0,1009.7,1003.4,22.5,27.8,1,0
228,2008-09-16,12.3,19.8,0.0,13,15,39.0,19.0,30.0,25.0,1015.8,1016.5,14.3,19.5,0,0
229,2008-09-17,10.7,16.3,0.0,8,9,15.0,11.0,60.0,58.0,1026.4,1023.4,14.8,15.0,0,0
230,2008-09-18,9.4,19.4,0.0,13,4,6.0,22.0,63.0,61.0,1021.4,1016.2,15.7,18.3,0,0
231,2008-09-19,14.6,25.8,0.0,13,4,0.0,20.0,67.0,47.0,1015.8,1011.0,19.4,24.0,0,0
232,2008-09-20,18.8,32.8,0.0,3,13,6.0,26.0,46.0,17.0,1010.1,1005.9,25.8,31.6,0,0
233,2008-09-21,15.8,21.6,0.0,0,4,9.0,19.0,73.0,61.0,1019.8,1014.4,18.0,20.7,0,0
234,2008-09-22,13.2,29.8,0.0,13,7,6.0,37.0,64.0,33.0,1011.6,1007.0,19.1,27.6,0,1
235,2008-09-23,15.6,17.0,2.6,11,10,17.0,24.0,88.0,60.0,1015.5,1018.0,15.6,16.9,1,1
236,2008-09-24,9.7,18.6,2.2,14,0,11.0,19.0,60.0,50.0,1030.3,1028.6,16.2,17.5,1,0
237,2008-09-25,10.3,18.6,0.0,13,0,6.0,19.0,67.0,54.0,1031.6,1027.8,16.0,18.2,0,0
238,2008-09-26,11.3,22.2,0.0,2,4,4.0,11.0,56.0,53.0,1024.3,1018.4,17.9,21.6,0,0
239,2008-09-27,14.0,25.4,0.0,8,0,7.0,9.0,67.0,62.0,1021.6,1015.7,20.4,21.4,0,0
240,2008-09-28,19.8,32.9,0.0,14,10,17.0,28.0,35.0,62.0,1009.8,1007.1,25.4,21.5,0,0
241,2008-09-29,13.5,21.8,0.0,12,9,19.0,24.0,42.0,63.0,1013.8,1015.6,19.4,16.1,0,0
242,2008-09-30,11.9,19.2,0.8,13,4,6.0,15.0,61.0,48.0,1020.3,1016.7769999999999,16.5,19.0,0,0
243,2008-10-01,12.6,24.7,0.0,14,4,9.0,22.0,70.0,69.0,1020.9,1015.7,19.0,20.5,0,0
244,2008-10-02,18.9,31.1,0.0,4,4,4.0,19.0,44.0,39.0,1016.9,1013.5,24.7,29.7,0,0
245,2008-10-03,22.5,34.8,0.0,14,13,15.0,11.0,41.0,20.0,1014.8,1010.3,29.6,33.9,0,1
246,2008-10-04,17.5,19.4,9.6,2,4,13.0,9.0,89.0,88.0,1015.2,1012.9,18.9,19.0,1,1
247,2008-10-05,14.6,19.1,3.4,11,8,11.0,11.0,93.0,86.0,1018.4,1015.3,14.9,16.0,1,1
248,2008-10-06,14.9,22.8,1.8,11,1,15.0,22.0,85.0,71.0,1009.2,1003.9,18.5,20.2,1,0
249,2008-10-07,9.7,20.6,0.4,13,0,22.0,24.0,51.0,42.0,1017.7,1014.4,12.8,17.2,0,0
250,2008-10-08,10.9,19.7,0.0,13,0,19.0,15.0,53.0,47.0,1018.8,1018.6,14.0,18.4,0,0
251,2008-10-09,10.5,19.9,0.0,13,2,17.0,22.0,56.0,58.0,1026.2,1025.7,15.8,19.2,0,0
252,2008-10-10,12.6,21.5,0.0,14,0,11.0,20.0,76.0,57.0,1029.0,1025.4,16.9,20.5,0,0
253,2008-10-11,14.6,22.3,0.0,13,0,6.0,22.0,82.0,65.0,1027.4,1024.3,16.0,20.0,0,0
254,2008-10-12,14.2,22.5,0.0,13,0,11.0,28.0,76.0,69.0,1025.0,1021.8,18.6,20.8,0,0
255,2008-10-13,16.1,29.2,0.0,13,4,6.0,24.0,72.0,43.0,1021.4,1016.6,20.2,27.7,0,0
256,2008-10-14,16.6,21.0,0.6,11,0,20.0,20.0,89.0,84.0,1021.7,1016.0,16.8,17.6,0,1
257,2008-10-15,15.1,18.9,9.0,10,9,20.0,17.0,63.0,55.0,1022.4,1021.2,15.9,18.1,1,0
258,2008-10-16,11.8,22.1,0.0,13,0,7.0,19.0,64.0,42.0,1025.5,1023.4,16.6,20.3,0,0
259,2008-10-17,12.9,24.9,0.0,13,1,7.0,20.0,71.0,49.0,1024.2,1021.0,17.6,22.4,0,0
260,2008-10-18,16.7,23.2,0.0,8,0,4.0,24.0,77.0,82.0,1025.4,1022.0,18.6,19.7,0,0
261,2008-10-19,16.5,26.8,0.0,13,4,6.0,9.0,64.0,48.0,1022.3,1018.5,21.3,26.6,0,0
262,2008-10-20,17.1,22.2,0.0,11,9,20.0,20.0,76.0,55.0,1022.3,1019.3,18.1,21.8,0,1
263,2008-10-21,14.5,19.2,1.8,11,10,26.0,35.0,68.0,59.0,1020.9,1019.6,16.8,18.8,1,1
264,2008-10-22,9.9,14.3,12.6,15,8,19.0,24.0,87.0,74.0,1022.1,1021.9,10.3,12.4,1,1
265,2008-10-23,7.9,15.7,11.4,12,8,24.0,26.0,71.0,75.0,1023.2,1022.5,11.9,14.1,1,1
266,2008-10-24,9.0,20.2,2.0,14,0,15.0,17.0,66.0,51.0,1023.2,1019.0,14.4,18.2,1,0
267,2008-10-25,12.3,24.0,0.0,13,0,17.0,19.0,66.0,47.0,1018.3,1015.1,17.3,22.2,0,0
268,2008-10-26,14.4,24.4,0.0,2,5,6.0,19.0,58.0,57.0,1016.8,1013.4,20.2,23.6,0,0
269,2008-10-27,19.8,33.6,0.0,0,4,6.0,20.0,55.0,38.0,1015.2,1010.8,23.7,29.8,0,0
270,2008-10-28,17.6,21.9,0.0,8,10,11.0,22.0,67.0,70.0,1020.8,1019.9,20.8,20.5,0,1
271,2008-10-29,16.8,17.3,6.2,2,9,11.0,13.0,93.0,91.0,1024.3,1023.8,17.2,16.7,1,1
272,2008-10-30,15.1,25.8,7.6,13,4,9.0,20.0,92.0,70.0,1022.6,1016.7,17.0,23.5,1,0
273,2008-10-31,16.9,35.0,0.2,3,14,17.0,26.0,53.0,24.0,1010.0,1005.3,25.6,34.6,0,0
274,2008-11-01,18.0,21.2,0.4,8,10,19.0,24.0,73.0,64.0,1021.9,1022.9,18.9,20.4,0,0
275,2008-11-02,17.5,23.1,0.8,13,4,11.0,17.0,72.0,60.0,1024.9,1021.0,18.3,20.0,0,1
276,2008-11-03,17.2,30.3,2.8,14,13,22.0,24.0,62.0,35.0,1009.7,1006.0,23.1,28.6,1,0
277,2008-11-04,15.5,19.0,0.2,8,10,22.0,31.0,59.0,62.0,1015.0,1015.9,17.5,17.8,0,0
278,2008-11-05,14.5,21.0,0.0,13,4,4.0,20.0,59.0,60.0,1015.5,1010.6,18.2,20.1,0,0
279,2008-11-06,15.2,30.3,0.0,13,1,9.0,17.0,58.0,45.0,1009.6,1006.7,21.0,25.0,0,0
280,2008-11-07,16.0,24.1,0.0,14,0,15.0,13.0,61.0,60.0,1014.5,1011.1,18.7,21.3,0,0
281,2008-11-08,18.4,25.2,0.2,6,15,24.0,17.0,62.0,47.0,1001.8,1003.8,22.1,22.8,0,0
282,2008-11-09,16.6,23.0,0.4,13,0,13.0,20.0,46.0,60.0,1017.2,1017.9,20.7,21.5,0,0
283,2008-11-10,17.4,23.3,0.0,0,0,2.0,20.0,63.0,56.0,1023.5,1021.9,21.9,22.2,0,0
284,2008-11-11,15.9,23.1,0.0,0,0,0.0,19.0,66.0,49.0,1023.9,1020.9,20.5,22.3,0,0
285,2008-11-12,16.4,24.6,0.0,6,1,6.0,22.0,69.0,54.0,1020.1,1017.1,20.5,24.0,0,0
286,2008-11-13,19.0,24.9,0.0,1,1,13.0,22.0,61.0,65.0,1019.3,1016.0,23.4,24.2,0,0
287,2008-11-14,19.2,27.0,0.0,1,4,13.0,22.0,65.0,57.0,1013.8,1010.6,24.3,26.1,0,1
288,2008-11-15,18.5,23.1,6.6,10,9,17.0,19.0,92.0,73.0,1013.6,1012.1,18.6,21.5,1,1
289,2008-11-16,17.2,22.4,1.2,8,9,20.0,28.0,75.0,64.0,1016.4,1016.7,19.1,19.4,1,0
290,2008-11-17,15.5,20.9,0.0,0,4,4.0,15.0,60.0,50.0,1019.8,1017.5,18.8,20.0,0,0
291,2008-11-18,16.2,23.4,0.0,5,4,22.0,24.0,60.0,60.0,1017.0,1013.7,20.6,21.6,0,1
292,2008-11-19,17.0,22.1,6.2,5,0,9.0,20.0,91.0,78.0,1011.4,1008.2,18.4,20.9,1,1
293,2008-11-20,17.3,27.6,29.4,14,3,15.0,13.0,70.0,59.0,1001.1,997.5,22.0,26.7,1,0
294,2008-11-21,16.7,27.7,0.2,15,0,19.0,31.0,34.0,46.0,1001.2,996.4,22.1,23.7,0,0
295,2008-11-22,17.9,20.6,0.0,14,0,31.0,28.5,49.0,30.0,990.2,991.4,20.3,17.2,0,0
296,2008-11-23,12.2,19.7,0.2,14,11,19.0,26.0,50.0,55.0,986.7,991.0,13.8,18.4,0,1
297,2008-11-24,13.6,22.3,2.4,11,10,19.0,20.0,47.0,49.0,1003.5,1005.1,19.7,20.7,1,0
298,2008-11-25,15.5,21.8,0.0,11,10,15.0,24.0,62.0,63.0,1015.6,1015.3,18.5,19.3,0,0
299,2008-11-26,16.4,21.8,0.0,0,0,7.0,19.0,55.0,55.0,1016.6,1014.1,18.5,19.2,0,0
300,2008-11-27,15.9,23.6,0.0,5,4,17.0,26.0,58.0,64.0,1012.7,1008.9,21.8,22.7,0,0
301,2008-11-28,19.5,24.6,0.2,7,3,24.0,17.0,71.0,75.0,1005.0,1003.9,22.9,22.2,0,1
302,2008-11-29,19.3,23.3,10.8,8,8,13.0,24.0,92.0,79.0,1002.2,1002.0,20.3,19.8,1,1
303,2008-11-30,15.0,24.9,11.2,11,0,13.0,19.0,64.0,55.0,1009.9,1007.2,19.8,21.4,1,0
304,2008-12-01,17.6,31.3,0.0,1,14,2.0,24.0,29.0,21.0,1009.1,1004.6,24.9,30.8,0,0
305,2008-12-02,16.6,23.8,0.0,13,0,6.0,26.0,65.0,65.0,1011.1,1007.2,20.8,23.4,0,0
306,2008-12-03,18.4,33.2,0.0,13,13,13.0,19.0,67.0,19.0,1007.7,1005.6,22.5,32.3,0,0
307,2008-12-04,18.4,21.8,0.0,2,0,20.0,22.0,59.0,57.0,1020.2,1018.5,19.6,21.5,0,0
308,2008-12-05,19.3,27.0,0.0,3,0,15.0,24.0,78.0,70.0,1015.0,1008.6,20.9,24.1,0,0
309,2008-12-06,20.8,34.8,0.0,13,10,13.0,20.0,57.0,56.0,1006.9,1004.1,27.0,28.8,0,0
310,2008-12-07,20.0,26.1,0.0,13,9,11.0,20.0,81.0,78.0,1007.9,1008.4,21.1,21.7,0,1
311,2008-12-08,18.2,22.3,6.8,0,0,19.0,31.0,74.0,72.0,1014.3,1010.9,20.3,21.9,1,1
312,2008-12-09,17.4,25.9,1.8,13,4,7.0,17.0,81.0,60.0,1011.2,1006.3,19.5,24.9,1,0
313,2008-12-10,19.5,23.4,0.0,8,10,35.0,30.0,71.0,66.0,1007.1,1009.6,21.9,21.7,0,1
314,2008-12-11,17.2,19.9,3.4,2,2,15.0,26.0,90.0,58.0,1013.8,1015.0,17.5,19.7,1,1
315,2008-12-12,17.4,24.5,3.6,1,1,13.0,30.0,85.0,92.0,1015.8,1009.9,17.6,18.4,1,1
316,2008-12-13,17.0,32.9,28.2,3,13,24.0,37.0,82.0,25.0,995.0,990.3,24.5,32.5,1,0
317,2008-12-14,19.2,25.4,0.0,13,15,33.0,44.0,42.0,32.0,996.5,997.4,21.5,23.9,0,0
318,2008-12-15,16.7,23.8,0.0,8,9,24.0,20.0,39.0,43.0,1006.8,1007.9,20.9,22.8,0,0
319,2008-12-16,15.0,24.1,0.0,6,4,13.0,20.0,58.0,48.0,1013.1,1010.1,21.0,23.4,0,0
320,2008-12-17,17.7,26.0,0.0,14,0,6.0,17.0,68.0,73.0,1011.9,1008.0,22.3,23.1,0,0
321,2008-12-18,19.3,27.4,0.0,14,0,13.0,17.0,65.0,68.0,1005.0,1001.2,23.1,24.0,0,0
322,2008-12-19,17.3,26.4,0.6,14,9,7.0,30.0,67.0,58.0,1005.9,1007.8,21.6,21.2,0,0
323,2008-12-20,15.7,20.4,0.0,8,10,26.0,15.0,57.0,69.0,1019.2,1019.3,18.4,18.2,0,0
324,2008-12-21,14.3,22.1,0.4,6,0,2.0,20.0,60.0,50.0,1022.0,1019.9,19.6,21.4,0,0
325,2008-12-22,15.9,24.1,0.0,5,4,22.0,26.0,56.0,57.0,1018.8,1014.8,22.1,22.9,0,0
326,2008-12-23,19.0,26.9,0.0,0,1,11.0,9.0,60.0,56.0,1009.3,1008.4,23.8,26.0,0,0
327,2008-12-24,18.7,20.7,0.4,8,10,17.0,6.0,77.0,78.0,1013.3,1012.6,19.6,19.7,0,0
328,2008-12-25,16.4,23.3,0.0,0,0,7.0,19.0,73.0,60.0,1014.5,1013.5,20.7,22.8,0,0
329,2008-12-26,19.1,26.0,0.0,2,4,4.0,22.0,75.0,71.0,1013.9,1010.7,23.1,25.4,0,0
330,2008-12-27,20.5,27.2,0.0,0,4,9.0,13.0,79.0,70.0,1009.0,1005.0,24.5,26.2,0,1
331,2008-12-28,19.7,28.3,7.0,13,0,4.0,20.0,72.0,63.0,1006.6,1003.2,23.4,26.5,1,0
332,2008-12-29,20.7,24.9,0.0,10,9,28.0,15.0,72.0,68.0,1004.8,1003.7,22.6,22.4,0,1
333,2008-12-30,18.2,27.6,2.0,13,0,9.0,26.0,81.0,72.0,1004.3,999.3,20.9,23.8,1,0
334,2008-12-31,19.2,31.5,0.0,13,0,19.0,20.0,37.0,42.0,1002.7,1002.4,24.7,25.3,0,0
335,2009-01-01,18.4,34.7,0.0,13,6,11.0,17.0,73.0,22.0,1005.5,1000.7,22.0,34.3,0,0
336,2009-01-02,18.8,22.7,0.0,0,2,11.0,33.0,62.0,57.0,1012.8,1013.8,20.1,20.8,0,0
337,2009-01-03,17.0,23.0,0.0,2,1,13.0,15.0,58.0,49.0,1021.6,1019.4,18.8,21.4,0,0
338,2009-01-04,18.7,24.6,0.0,5,4,13.0,31.0,59.0,58.0,1018.6,1015.2,23.0,24.1,0,0
339,2009-01-05,19.5,27.9,0.0,2,1,6.0,13.0,66.0,60.0,1013.2,1008.9,23.4,26.2,0,0
340,2009-01-06,20.2,28.3,0.0,11,0,11.0,20.0,77.0,64.0,1011.6,1008.0,23.1,25.8,0,0
341,2009-01-07,20.7,33.1,0.0,11,0,6.0,15.0,72.0,67.0,1009.9,1005.1,23.7,26.1,0,0
342,2009-01-08,20.4,22.4,0.0,10,10,24.0,31.0,78.0,72.0,1012.4,1013.4,21.2,20.1,0,0
343,2009-01-09,17.2,22.6,0.4,10,2,22.0,19.0,54.0,47.0,1020.2,1018.8,19.2,21.2,0,0
344,2009-01-10,18.3,23.4,0.0,1,0,17.0,20.0,54.0,53.0,1017.1,1013.9,19.7,22.5,0,0
345,2009-01-11,17.4,24.6,0.0,4,1,19.0,31.0,58.0,57.0,1013.8,1011.5,23.4,23.9,0,1
346,2009-01-12,18.7,26.8,1.2,0,2,7.0,15.0,71.0,61.0,1015.4,1016.4,23.2,25.6,1,0
347,2009-01-13,19.6,26.2,0.2,2,4,7.0,26.0,74.0,56.0,1019.5,1016.5,23.5,25.4,0,0
348,2009-01-14,20.8,29.7,0.0,0,5,7.0,24.0,67.0,49.0,1014.6,1011.2,25.5,29.1,0,0
349,2009-01-15,23.0,33.4,0.0,2,4,7.0,19.0,61.0,39.0,1009.1,1006.0,28.6,33.1,0,1
350,2009-01-16,18.8,25.0,1.8,8,0,4.0,24.0,69.0,61.0,1012.7,1008.8,21.4,24.0,1,0
351,2009-01-17,17.7,22.6,0.0,10,10,26.0,28.0,52.0,48.0,1020.5,1020.5,19.0,21.6,0,0
352,2009-01-18,14.8,23.3,0.0,14,0,11.0,22.0,62.0,46.0,1021.9,1020.0,19.5,22.9,0,0
353,2009-01-19,16.4,25.1,0.0,3,4,15.0,26.0,55.0,57.0,1019.3,1015.0,22.5,23.8,0,0
354,2009-01-20,20.1,28.7,0.0,0,4,9.0,22.0,61.0,54.0,1013.7,1010.6,24.7,27.0,0,1
355,2009-01-21,21.3,31.1,1.6,13,1,11.0,22.0,66.0,55.0,1011.9,1008.1,25.7,29.2,1,0
356,2009-01-22,23.4,33.6,1.0,6,6,15.0,26.0,52.0,45.0,1008.9,1005.5,27.8,32.7,0,0
357,2009-01-23,25.0,31.7,0.0,2,0,9.0,19.0,59.0,58.0,1009.2,1007.6,29.5,29.1,0,0
358,2009-01-24,24.8,40.9,0.0,7,13,11.0,26.0,55.0,20.0,1004.8,1002.8,31.5,40.1,0,0
359,2009-01-25,20.5,25.9,0.0,9,2,15.0,17.0,57.0,51.0,1019.5,1018.3,21.9,24.7,0,0
360,2009-01-26,20.8,26.8,0.0,8,8,9.0,15.0,80.0,72.0,1019.3,1019.1,21.9,25.3,0,1
361,2009-01-27,20.2,23.9,14.2,8,10,9.0,7.0,95.0,93.0,1021.1,1019.9,20.8,22.4,1,1
362,2009-01-28,19.9,27.1,4.4,3,4,4.0,22.0,78.0,60.0,1018.5,1016.0,23.7,26.6,1,0
363,2009-01-29,21.2,28.3,0.0,0,4,4.0,26.0,73.0,67.0,1018.6,1016.5,25.2,27.5,0,0
364,2009-01-30,21.1,28.2,0.0,0,4,4.0,24.0,72.0,59.0,1018.7,1015.8,24.6,27.5,0,0
365,2009-01-31,21.8,29.1,0.0,1,4,7.0,19.0,76.0,54.0,1017.5,1014.2,25.0,29.0,0,0
366,2009-02-01,21.2,28.1,0.0,0,2,13.0,17.0,71.0,66.0,1016.1,1016.2,24.9,26.9,0,0
367,2009-02-02,22.9,28.3,0.0,2,4,4.0,24.0,79.0,63.0,1016.3,1012.2,24.8,27.1,0,0
368,2009-02-03,21.8,28.0,0.0,2,9,0.0,19.0,63.0,60.0,1010.8,1010.0,25.4,27.9,0,0
369,2009-02-04,21.6,27.3,0.4,8,0,6.0,17.0,84.0,71.0,1011.6,1009.4,23.2,26.2,0,0
370,2009-02-05,22.2,29.2,0.0,0,4,6.0,22.0,73.0,58.0,1009.1,1005.9,26.0,28.9,0,0
371,2009-02-06,21.9,29.5,0.0,0,1,6.0,11.0,75.0,64.0,1010.9,1008.4,25.5,27.4,0,0
372,2009-02-07,21.8,33.5,0.0,0,5,9.0,31.0,68.0,34.0,1013.3,1010.6,25.6,32.2,0,0
373,2009-02-08,21.4,28.6,0.0,0,1,9.0,17.0,69.0,53.0,1010.8,1007.5,24.2,28.1,0,0
374,2009-02-09,20.9,22.5,0.0,8,8,20.0,17.0,84.0,81.0,1011.9,1011.7,21.2,20.6,0,1
375,2009-02-10,17.9,19.4,3.4,11,11,6.0,19.0,94.0,89.0,1011.9,1010.1,18.2,18.7,1,1
376,2009-02-11,16.7,23.0,5.6,11,8,26.0,20.0,77.0,61.0,1011.1,1011.2,17.7,23.0,1,0
377,2009-02-12,17.5,22.0,0.6,11,10,19.0,31.0,76.0,56.0,1017.5,1018.7,18.9,21.4,0,1
378,2009-02-13,16.4,20.4,23.2,9,9,24.0,24.0,86.0,90.0,1025.4,1025.0,18.0,17.9,1,1
379,2009-02-14,17.0,21.2,19.6,2,2,30.0,19.0,66.0,67.0,1022.9,1019.2,19.1,20.4,1,1
380,2009-02-15,16.5,23.3,25.6,10,9,19.0,22.0,88.0,66.0,1014.7,1013.9,19.4,23.1,1,1
381,2009-02-16,18.6,25.0,16.4,9,9,19.0,24.0,82.0,62.0,1017.6,1017.8,20.3,22.6,1,1
382,2009-02-17,19.4,22.9,3.8,9,9,9.0,17.0,70.0,71.0,1017.0,1015.4,20.8,22.0,1,1
383,2009-02-18,19.4,26.6,24.6,13,8,19.0,15.0,93.0,62.0,1010.2,1008.1,20.2,25.7,1,1
384,2009-02-19,18.9,28.4,1.4,6,0,19.0,20.0,74.0,60.0,1008.0,1005.0,23.1,27.5,1,0
385,2009-02-20,20.3,26.1,0.0,13,0,2.0,19.0,78.0,68.0,1011.6,1010.2,22.4,25.1,0,0
386,2009-02-21,21.9,24.4,0.0,13,0,0.0,11.0,85.0,68.0,1013.3,1013.2,22.5,23.6,0,1
387,2009-02-22,20.3,24.9,2.2,10,0,13.0,13.0,70.0,59.0,1018.5,1017.6,21.7,24.4,1,0
388,2009-02-23,19.6,27.0,0.0,10,1,0.0,15.0,78.0,63.0,1016.9,1013.0,22.6,26.5,0,0
389,2009-02-24,19.9,30.5,0.8,13,9,11.0,15.0,82.0,57.0,1014.1,1013.2,23.0,28.2,0,0
390,2009-02-25,21.1,26.4,0.0,8,2,4.0,20.0,83.0,63.0,1016.7,1014.6,22.0,26.1,0,0
391,2009-02-26,19.6,24.6,0.0,8,8,11.0,20.0,74.0,58.0,1020.4,1018.7,20.7,23.6,0,0
392,2009-02-27,17.5,23.5,0.0,13,0,13.0,11.0,78.0,50.0,1018.2,1015.9,18.9,23.2,0,0
393,2009-02-28,17.5,25.4,0.0,3,0,7.0,20.0,70.0,61.0,1009.5,1006.9,20.7,24.1,0,0
394,2009-03-01,20.5,25.7,0.0,0,0,9.0,19.0,70.0,60.0,1010.7,1010.8,23.1,24.8,0,0
395,2009-03-02,21.8,25.5,0.0,0,0,0.0,17.0,71.0,60.0,1016.6,1015.2,22.8,25.1,0,0
396,2009-03-03,20.8,26.9,0.0,1,1,19.0,20.0,61.0,55.0,1018.0,1015.2,24.1,25.6,0,0
397,2009-03-04,22.5,25.1,0.0,0,12,4.0,13.0,73.0,49.0,1008.0,1008.5,24.2,22.9,0,0
398,2009-03-05,16.8,24.6,0.0,13,9,30.0,20.0,39.0,37.0,1009.5,1008.6,19.3,24.2,0,0
399,2009-03-06,14.4,23.6,0.0,13,2,15.0,19.0,67.0,48.0,1013.4,1011.4,17.8,22.5,0,0
400,2009-03-07,17.7,26.3,0.0,12,2,11.0,19.0,77.0,58.0,1014.2,1011.8,20.5,25.8,0,0
401,2009-03-08,20.2,25.3,0.0,11,8,11.0,19.0,80.0,77.0,1017.8,1018.7,22.2,22.0,0,1
402,2009-03-09,18.2,24.5,36.8,12,0,6.0,13.0,94.0,69.0,1022.2,1020.4,19.1,23.6,1,0
403,2009-03-10,19.1,24.5,0.6,1,0,17.0,20.0,66.0,53.0,1022.0,1021.3,22.8,24.3,0,0
404,2009-03-11,20.2,23.4,0.0,2,0,17.0,24.0,59.0,70.0,1023.8,1022.7,23.3,22.3,0,1
405,2009-03-12,18.2,25.3,1.2,13,0,4.0,22.0,87.0,57.0,1022.9,1020.4,20.3,24.7,1,0
406,2009-03-13,19.6,25.5,0.0,13,7,7.0,2.0,85.0,76.0,1018.6,1016.2,21.1,23.9,0,0
407,2009-03-14,19.9,27.2,0.0,4,1,2.0,20.0,82.0,64.0,1014.7,1010.1,22.3,26.8,0,1
408,2009-03-15,19.2,27.4,17.0,14,0,6.0,15.0,81.0,61.0,1010.7,1007.8,21.7,25.0,1,0
409,2009-03-16,16.1,26.8,0.4,13,0,17.0,22.0,42.0,29.0,1011.7,1008.2,18.7,26.7,0,0
410,2009-03-17,15.9,25.7,0.0,13,9,20.0,19.0,47.0,48.0,1013.4,1012.5,18.8,23.9,0,0
411,2009-03-18,17.1,24.5,0.0,14,1,11.0,17.0,72.0,52.0,1019.0,1016.1,20.1,24.3,0,0
412,2009-03-19,17.5,27.7,0.0,13,0,13.0,13.0,76.0,67.0,1016.7,1013.7,20.6,24.9,0,0
413,2009-03-20,19.9,26.1,0.0,13,0,0.0,17.0,80.0,69.0,1017.4,1016.6,23.5,25.3,0,0
414,2009-03-21,19.6,25.3,0.0,13,0,6.0,17.0,83.0,58.0,1018.9,1017.2,22.1,24.9,0,0
415,2009-03-22,17.6,26.7,0.0,13,4,11.0,19.0,82.0,58.0,1017.9,1015.1,20.4,25.0,0,0
416,2009-03-23,19.5,25.7,0.2,4,4,7.0,17.0,66.0,61.0,1017.1,1015.1,23.1,25.6,0,0
417,2009-03-24,20.5,26.1,0.0,5,4,6.0,19.0,67.0,59.0,1017.9,1016.3,23.6,25.9,0,0
418,2009-03-25,20.8,26.0,0.0,5,0,4.0,17.0,69.0,60.0,1019.7,1017.5,23.0,25.2,0,1
419,2009-03-26,20.5,26.6,1.4,4,1,2.0,17.0,72.0,56.0,1019.4,1016.7,23.8,25.7,1,0
420,2009-03-27,20.6,23.5,0.4,10,10,17.0,26.0,69.0,59.0,1023.9,1023.7,22.0,22.5,0,0
421,2009-03-28,16.4,23.5,0.0,14,0,9.0,17.0,85.0,49.0,1025.4,1023.2,17.9,23.0,0,0
422,2009-03-29,16.1,24.4,0.0,14,0,9.0,19.0,77.0,66.0,1023.6,1021.7,18.9,23.0,0,0
423,2009-03-30,18.6,26.2,0.0,2,9,7.0,22.0,66.0,65.0,1024.1,1022.3,22.9,24.7,0,1
424,2009-03-31,19.8,22.5,2.6,9,0,20.0,26.0,86.0,89.0,1021.8,1020.4,21.1,19.9,1,1
425,2009-04-01,18.4,24.7,46.0,2,2,28.0,30.0,93.0,73.0,1021.1,1021.0,20.5,23.9,1,1
426,2009-04-02,19.6,24.7,11.4,2,2,22.0,17.0,87.0,79.0,1023.3,1021.8,21.9,23.8,1,1
427,2009-04-03,20.1,25.1,5.0,2,1,0.0,24.0,92.0,73.0,1021.1,1016.9,21.4,24.4,1,1
428,2009-04-04,18.3,20.8,3.0,8,10,24.0,28.0,84.0,58.0,1017.7,1019.2,18.4,20.1,1,0
429,2009-04-05,17.1,22.8,0.0,13,4,9.0,20.0,72.0,67.0,1020.1,1014.4,19.1,21.5,0,0
430,2009-04-06,17.0,21.1,0.2,8,10,30.0,26.0,69.0,59.0,1020.5,1019.6,19.5,19.4,0,0
431,2009-04-07,16.3,21.3,0.2,8,9,11.0,24.0,67.0,55.0,1025.6,1024.4,18.8,20.1,0,0
432,2009-04-08,12.8,22.4,0.0,13,9,11.0,22.0,66.0,59.0,1026.9,1024.9,18.7,21.3,0,0
433,2009-04-09,15.1,23.2,0.0,14,0,9.0,19.0,72.0,58.0,1025.5,1022.3,19.6,21.8,0,0
434,2009-04-10,14.7,22.7,0.0,13,0,15.0,9.0,81.0,65.0,1023.6,1021.0,18.4,22.4,0,0
435,2009-04-11,17.4,23.8,0.0,13,1,0.0,9.0,80.0,69.0,1025.4,1023.0,19.8,23.0,0,0
436,2009-04-12,18.9,26.1,0.2,13,0,11.0,13.0,89.0,72.0,1023.3,1020.5,20.4,23.4,0,0
437,2009-04-13,20.4,22.6,0.0,9,8,15.0,7.0,79.0,84.0,1022.5,1019.3,21.6,20.9,0,1
