,index,Date,Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
184,327,2009-10-24,MountGinini,7.0,16.2,0.0,W,56.0,W,W,18.5,11.375,52.5,81.625,9.5,9.662500000000001,No,No
185,328,2009-10-25,MountGinini,6.4,11.0,0.0,E,46.0,NW,WNW,17.0,9.0,54.0,90.0,8.4,8.4,No,Yes
186,329,2009-10-26,MountGinini,-0.5,5.1,8.2,E,63.0,E,WNW,28.0,10.0,98.0,92.0,-0.3,9.0,Yes,No
187,330,2009-10-27,MountGinini,-2.6,10.55,0.0,E,53.0,NNE,WNW,13.0,10.5,98.0,93.0,4.1,9.3,No,No
188,331,2009-10-28,MountGinini,1.5999999999999999,16.0,0.2,E,48.0,NNE,WNW,22.0,10.75,83.0,93.5,9.45,9.45,No,Yes
189,332,2009-10-29,MountGinini,5.8,14.4,9.8,E,45.5,NNE,NNW,26.5,11.0,75.5,94.0,12.125,9.6,Yes,Yes
190,333,2009-10-30,MountGinini,8.85,18.2,3.8,E,44.25,NNE,NNW,28.75,24.0,71.75,81.5,13.4625,11.3,Yes,Yes
191,334,2009-10-31,MountGinini,10.375,20.8,11.0,E,43.625,NNE,NNW,29.875,30.5,69.875,75.25,14.131250000000001,12.15,Yes,Yes
192,335,2009-11-01,MountGinini,11.1375,21.9,27.2,E,43.3125,NNE,NNW,30.4375,33.75,68.9375,72.125,14.465625000000001,12.575,Yes,Yes
193,336,2009-11-02,MountGinini,11.51875,23.0,2.0,WNW,43.0,NNE,NNW,30.71875,35.375,68.46875,70.5625,14.6328125,12.7875,Yes,Yes
194,337,2009-11-03,MountGinini,11.9,19.4,1.4,WNW,36.5,WNW,W,31.0,37.0,68.0,69.0,14.8,13.0,Yes,No
195,338,2009-11-04,MountGinini,7.15,14.6,0.4,WNW,33.25,WNW,W,29.5,26.0,80.5,53.0,10.4,13.3,No,No
196,339,2009-11-05,MountGinini,2.4,12.4,0.0,WNW,31.625,WNW,W,28.75,27.0,93.0,46.5,6.0,17.5,No,No
197,340,2009-11-06,MountGinini,3.6,11.1,0.1,WNW,30.8125,WNW,W,28.375,27.5,96.0,43.25,6.75,19.6,No,No
198,341,2009-11-07,MountGinini,4.9,14.95,0.2,WNW,30.40625,WNW,W,28.1875,27.75,99.0,41.625,7.5,20.65,No,No
199,342,2009-11-08,MountGinini,6.8,16.875,0.0,WNW,30.203125,WNW,W,28.09375,27.875,78.5,40.8125,11.2,21.174999999999997,No,No
200,343,2009-11-09,MountGinini,10.1,17.8375,0.0,WNW,30.1015625,WNW,W,28.046875,27.9375,68.25,40.40625,13.05,21.4375,No,No
201,344,2009-11-10,MountGinini,11.0,18.31875,0.0,WNW,30.05078125,WNW,W,28.0234375,27.96875,63.125,40.203125,13.975000000000001,21.56875,No,No
202,345,2009-11-11,MountGinini,11.0,18.559375000000003,0.0,WNW,30.025390625,WNW,W,28.01171875,27.984375,60.5625,40.1015625,14.4375,21.634375,No,No
203,346,2009-11-12,MountGinini,11.0,18.6796875,0.0,WNW,30.0126953125,WNW,W,28.005859375,27.9921875,59.28125,40.05078125,14.66875,21.667187499999997,No,No
204,347,2009-11-13,MountGinini,11.0,18.8,0.0,ESE,30.0,WNW,W,28.0029296875,27.99609375,58.640625,40.025390625,14.784375,21.68359375,No,No
205,348,2009-11-14,MountGinini,11.0,21.35,0.0,ESE,58.5,SW,W,28.0,27.998046875,58.0,40.0126953125,14.9,21.691796875,No,No
206,349,2009-11-15,MountGinini,12.15,23.9,0.0,ESE,72.75,SW,W,20.5,27.9990234375,47.0,40.00634765625,13.850000000000001,21.6958984375,No,No
207,350,2009-11-16,MountGinini,13.3,23.1,0.0,WSW,87.0,SW,W,16.75,28.0,41.5,40.0,13.325000000000001,21.7,No,No
208,351,2009-11-17,MountGinini,6.4,19.2,0.0,WSW,43.0,S,W,13.0,24.0,36.0,35.5,12.8,23.5,No,No
209,352,2009-11-18,MountGinini,5.9,22.5,0.0,W,30.0,W,W,20.0,22.0,47.0,33.25,13.6,24.4,No,No
210,353,2009-11-19,MountGinini,13.5,25.15,0.4,W,45.5,NNW,NW,22.0,20.0,24.0,31.0,22.1,25.3,No,No
211,354,2009-11-20,MountGinini,13.7,27.8,0.2,NW,61.0,NNW,NW,21.0,22.0,52.0,34.0,18.65,27.1,No,No
212,355,2009-11-21,MountGinini,13.9,19.1,0.0,WSW,44.0,W,WNW,20.0,17.0,80.0,70.0,15.2,18.1,No,Yes
213,356,2009-11-22,MountGinini,12.4,17.4,2.2,NNW,81.0,NW,WNW,35.0,35.0,75.0,98.0,15.2,15.4,Yes,No
214,357,2009-11-23,MountGinini,6.1,11.5,0.4,W,39.0,ENE,NE,19.0,13.0,98.0,98.0,8.7,8.0,No,Yes
215,358,2009-11-24,MountGinini,5.2,16.7,1.8,ENE,39.0,ENE,NW,22.0,15.0,98.0,99.0,5.9,11.6,Yes,No
216,359,2009-11-25,MountGinini,5.8,24.7,0.4,ENE,35.0,WSW,SW,13.0,13.0,84.0,40.0,16.6,22.8,No,No
217,360,2009-11-26,MountGinini,12.0,23.5,0.0,NW,59.0,NNW,SW,15.0,20.5,54.0,68.5,18.9,17.0,No,Yes
218,361,2009-11-27,MountGinini,6.7,13.9,16.8,NNW,78.0,W,W,31.0,28.0,98.0,97.0,7.3,11.2,Yes,No
219,362,2009-11-28,MountGinini,7.3,17.7,0.0,NW,57.0,NW,WNW,31.0,24.0,76.0,45.0,13.6,16.7,No,No
220,363,2009-11-29,MountGinini,3.9,6.8,0.4,NW,52.0,WNW,WNW,26.0,22.0,98.0,98.0,4.0,5.1,No,Yes
221,364,2009-11-30,MountGinini,3.3,9.7,8.4,S,41.0,SSE,ESE,24.0,13.0,98.0,98.0,4.7,6.4,Yes,Yes
222,365,2009-12-01,MountGinini,-1.7,10.0,2.0,SSE,48.0,SSE,SSE,19.0,13.0,79.0,56.0,2.5,9.4,Yes,No
223,366,2009-12-02,MountGinini,-0.8,15.9,0.0,SSE,30.0,E,NW,15.0,7.0,70.0,49.0,6.1,14.3,No,No
224,367,2009-12-03,MountGinini,5.5,17.6,0.0,WNW,46.0,WNW,W,19.0,22.0,62.0,37.0,11.0,16.7,No,No
225,368,2009-12-04,MountGinini,10.6,18.4,0.0,W,44.0,NW,W,19.0,17.0,28.0,30.0,14.9,17.5,No,No
226,369,2009-12-05,MountGinini,4.9,16.2,0.0,WSW,44.0,SW,WNW,24.0,22.0,43.0,36.0,9.6,15.5,No,No
227,370,2009-12-06,MountGinini,5.4,21.2,0.0,NW,28.0,WNW,NW,13.0,13.0,41.0,42.0,12.4,19.9,No,No
228,371,2009-12-07,MountGinini,10.2,21.5,0.0,WSW,44.0,W,WNW,22.0,24.0,50.0,36.0,12.4,20.4,No,No
229,372,2009-12-08,MountGinini,11.3,22.2,0.0,W,76.0,NNW,W,17.0,19.0,38.0,35.0,16.6,21.1,No,Yes
230,373,2009-12-09,MountGinini,3.5,15.7,2.6,NW,30.0,NW,WNW,17.0,13.0,91.0,58.0,7.4,14.4,Yes,No
231,374,2009-12-10,MountGinini,6.2,16.2,0.2,W,61.0,WNW,WNW,30.0,20.0,52.0,49.0,11.2,13.4,No,Yes
232,375,2009-12-11,MountGinini,0.5,13.3,2.4,W,58.5,WSW,WNW,24.0,20.0,57.0,43.0,4.0,12.2,Yes,Yes
233,376,2009-12-12,MountGinini,2.8,17.3,1.2,SW,56.0,WSW,WSW,20.5,26.0,52.5,44.0,8.45,16.2,Yes,No
234,377,2009-12-13,MountGinini,6.2,21.5,0.0,W,39.0,WSW,SW,17.0,19.0,48.0,30.0,12.9,20.9,No,No
235,378,2009-12-14,MountGinini,7.7,19.5,0.0,WNW,28.0,NE,NW,13.0,11.0,98.0,52.0,9.0,17.6,No,No
236,379,2009-12-15,MountGinini,7.3,23.5,0.2,W,31.0,NW,W,13.0,13.0,78.0,38.0,13.7,21.5,No,No
237,380,2009-12-16,MountGinini,12.9,25.7,0.2,W,41.0,WNW,WNW,19.0,20.0,46.0,33.0,18.3,24.3,No,No
238,381,2009-12-17,MountGinini,16.7,27.3,0.0,WNW,78.0,NW,WNW,31.0,44.0,42.0,18.0,20.1,27.0,No,Yes
239,382,2009-12-18,MountGinini,9.3,16.8,6.6,WSW,54.0,WNW,WNW,17.0,19.0,99.0,35.0,9.8,15.6,Yes,No
240,383,2009-12-19,MountGinini,5.4,20.1,0.0,SSW,54.0,SW,WSW,24.0,19.0,56.0,35.0,10.2,18.8,No,No
241,384,2009-12-20,MountGinini,6.1,18.6,0.0,NNW,33.0,N,NW,11.0,17.0,98.0,47.0,7.6,17.8,No,No
242,385,2009-12-21,MountGinini,7.6,22.0,0.0,W,35.0,WNW,NW,9.0,20.0,33.0,29.0,13.9,20.8,No,No
243,386,2009-12-22,MountGinini,12.1,24.2,0.2,E,43.0,NW,WNW,11.0,19.0,26.0,28.0,17.1,23.3,No,No
244,387,2009-12-23,MountGinini,12.1,25.9,0.0,NW,43.0,WNW,W,17.0,15.0,64.0,28.0,16.4,24.3,No,No
245,388,2009-12-24,MountGinini,15.1,23.3,0.0,NW,61.0,NNW,NNW,24.0,31.0,52.0,38.0,16.8,21.4,No,Yes
246,389,2009-12-25,MountGinini,11.2,13.3,25.4,SSW,41.0,N,NNE,13.0,20.0,99.0,99.0,12.2,12.3,Yes,Yes
247,390,2009-12-26,MountGinini,7.8,12.4,37.8,E,35.0,NE,E,15.0,15.0,99.0,99.0,9.8,11.3,Yes,Yes
248,391,2009-12-27,MountGinini,9.2,18.5,4.2,ENE,31.0,NNE,NW,15.0,9.0,99.0,98.0,11.1,15.3,Yes,Yes
249,392,2009-12-28,MountGinini,10.3,20.3,29.6,ENE,37.5,SE,ESE,6.0,4.0,85.0,76.0,15.0,17.6,Yes,Yes
250,393,2009-12-29,MountGinini,9.65,22.0,14.8,ENE,40.75,SE,ENE,10.5,9.0,83.0,52.0,15.8,20.5,Yes,Yes
251,394,2009-12-30,MountGinini,9.0,20.8,7.4,E,44.0,SE,ENE,12.75,14.0,82.0,64.5,16.200000000000003,19.5,Yes,No
252,395,2009-12-31,MountGinini,10.3,21.2,0.0,NW,39.0,NW,ENE,15.0,16.5,81.0,70.75,16.6,19.0,No,Yes
253,396,2010-01-01,MountGinini,10.4,19.6,20.4,NW,54.0,WSW,W,13.0,19.0,99.0,77.0,12.2,18.5,Yes,Yes
254,397,2010-01-02,MountGinini,11.8,18.0,2.4,SW,56.0,SW,W,30.0,20.0,99.0,84.0,11.8,15.9,Yes,Yes
255,398,2010-01-03,MountGinini,7.7,20.1,10.6,SW,44.5,NNW,WNW,7.0,13.0,90.0,50.0,11.8,19.7,Yes,Yes
256,399,2010-01-04,MountGinini,6.8,19.2,5.3999999999999995,WNW,33.0,NNW,WNW,15.5,17.0,94.0,51.0,12.3,17.3,Yes,No
257,400,2010-01-05,MountGinini,8.1,20.9,0.2,WSW,54.0,WNW,W,24.0,19.0,98.0,70.0,12.8,15.8,No,Yes
258,401,2010-01-06,MountGinini,10.6,22.1,2.2,WNW,44.0,W,WNW,17.0,22.0,64.0,45.0,15.4,20.4,Yes,No
259,402,2010-01-07,MountGinini,6.9,21.7,0.0,WNW,37.5,NNW,WNW,9.0,19.5,53.0,46.0,14.9,20.75,No,No
260,403,2010-01-08,MountGinini,8.0,22.3,0.0,NW,31.0,NNW,WNW,16.5,17.0,85.0,47.0,14.9,21.1,No,No
261,404,2010-01-09,MountGinini,14.1,25.05,0.0,NW,39.5,W,WNW,24.0,18.5,74.0,39.0,17.1,23.8,No,No
262,405,2010-01-10,MountGinini,16.0,27.8,0.0,SW,48.0,W,WSW,22.0,20.0,66.0,31.0,18.35,26.5,No,No
263,406,2010-01-11,MountGinini,14.6,27.7,0.0,W,35.0,NW,WNW,20.0,13.0,58.0,41.0,19.6,27.6,No,No
264,407,2010-01-12,MountGinini,17.9,27.9,0.0,NW,56.0,WNW,NW,24.0,26.0,57.0,33.0,20.9,24.7,No,No
265,408,2010-01-13,MountGinini,16.8,25.0,0.0,NW,43.0,NNW,SW,13.0,15.0,53.0,58.0,20.5,21.3,No,No
266,409,2010-01-14,MountGinini,13.7,23.55,0.0,NW,36.5,NNW,WNW,17.5,19.0,75.5,61.0,17.3,19.7,No,No
267,410,2010-01-15,MountGinini,12.149999999999999,22.1,0.0,WNW,30.0,NNW,W,19.75,13.0,86.75,46.0,15.7,20.4,No,No
268,411,2010-01-16,MountGinini,10.6,20.0,0.0,NNW,46.0,NW,W,22.0,20.5,98.0,86.0,14.1,16.2,No,No
269,412,2010-01-17,MountGinini,9.5,16.0,0.2,W,52.0,W,W,20.0,28.0,78.0,45.0,12.7,15.0,No,No
270,413,2010-01-18,MountGinini,0.3,7.6,0.2,SW,61.0,WSW,WSW,26.0,37.0,84.0,60.0,0.9,5.9,No,No
271,414,2010-01-19,MountGinini,-0.6,14.8,0.2,WSW,50.0,SSW,WSW,15.0,19.0,39.0,39.0,5.7,14.0,No,No
272,415,2010-01-20,MountGinini,5.1,20.0,0.0,WSW,53.5,WSW,W,22.0,28.0,29.0,33.0,11.6,18.6,No,No
273,416,2010-01-21,MountGinini,11.5,25.2,0.0,WSW,57.0,WSW,W,24.0,26.0,47.0,34.0,15.4,23.8,No,No
274,417,2010-01-22,MountGinini,13.4,26.7,0.0,W,69.0,NNW,NNW,26.0,31.0,38.0,27.0,19.9,24.3,No,No
275,418,2010-01-23,MountGinini,16.8,25.2,0.0,NW,67.0,NW,WNW,30.0,26.0,47.0,33.0,18.5,24.1,No,No
276,419,2010-01-24,MountGinini,5.5,22.6,0.2,NW,31.0,ENE,WNW,11.0,22.5,90.0,41.0,9.8,21.4,No,No
277,420,2010-01-25,MountGinini,9.2,24.4,0.2,NW,35.0,NW,WNW,13.0,20.75,39.0,23.0,17.9,23.2,No,No
278,421,2010-01-26,MountGinini,12.6,24.8,0.0,W,44.0,W,SW,17.0,19.0,33.0,21.0,16.8,22.8,No,No
279,422,2010-01-27,MountGinini,10.9,24.2,0.0,WNW,33.0,NE,NW,15.0,15.0,62.0,33.0,14.8,23.5,No,No
280,423,2010-01-28,MountGinini,10.7,22.6,0.0,NW,43.0,NNE,WNW,13.0,19.0,98.0,36.0,11.8,21.5,No,No
281,424,2010-01-29,MountGinini,11.8,24.5,0.0,NW,43.0,SW,S,17.0,11.0,35.0,26.0,16.1,23.2,No,No
282,425,2010-01-30,MountGinini,8.2,20.6,0.1,NE,43.0,SW,ENE,18.5,20.0,98.0,50.0,10.1,19.7,No,No
283,426,2010-01-31,MountGinini,9.1,21.7,0.2,NE,44.0,NE,NNE,20.0,13.0,98.0,53.0,10.9,18.1,No,No
284,427,2010-02-01,MountGinini,10.9,22.4,0.0,NE,50.0,ESE,ENE,13.0,24.0,88.0,59.0,14.6,20.1,No,No
285,428,2010-02-02,MountGinini,7.5,19.5,0.0,NE,57.5,E,E,37.0,28.0,98.0,48.0,10.0,18.3,No,Yes
286,429,2010-02-03,MountGinini,9.1,17.1,16.9,NE,61.25,E,ENE,21.5,30.0,98.5,80.0,12.4,15.1,Yes,Yes
287,430,2010-02-04,MountGinini,10.95,15.6,25.349999999999998,ENE,65.0,E,ENE,13.75,31.0,98.75,99.0,13.600000000000001,14.4,Yes,Yes
288,431,2010-02-05,MountGinini,12.8,16.2,33.8,ENE,57.5,N,S,6.0,22.0,99.0,99.0,14.8,13.0,Yes,Yes
289,432,2010-02-06,MountGinini,9.8,13.3,17.4,SE,50.0,N,ESE,15.0,17.0,99.0,98.0,10.6,12.8,Yes,No
290,433,2010-02-07,MountGinini,9.8,16.1,1.0,ENE,43.0,ESE,ENE,24.0,20.0,99.0,98.0,10.9,15.1,No,Yes
291,434,2010-02-08,MountGinini,10.9,19.7,1.2,E,41.0,ENE,ENE,17.0,15.0,99.0,85.0,13.1,17.2,Yes,No
292,435,2010-02-09,MountGinini,10.7,22.9,0.2,E,24.0,NE,N,7.0,9.0,60.0,57.0,15.9,20.7,No,No
293,436,2010-02-10,MountGinini,13.8,23.4,0.0,S,37.0,WSW,SE,20.0,15.0,89.0,69.0,16.7,16.3,No,Yes
294,437,2010-02-11,MountGinini,13.6,22.7,1.8,NW,54.0,W,NW,7.0,15.0,71.0,67.0,16.9,19.6,Yes,Yes
295,438,2010-02-12,MountGinini,13.6,17.0,1.4,NW,69.0,W,WSW,24.0,24.0,99.0,99.0,13.7,13.8,Yes,Yes
296,439,2010-02-13,MountGinini,10.6,13.4,11.0,ENE,33.0,NE,WNW,17.0,11.0,99.0,99.0,11.3,12.8,Yes,Yes
297,440,2010-02-14,MountGinini,9.8,13.5,33.6,SSE,50.0,E,SSE,9.0,13.0,98.0,99.0,10.3,12.1,Yes,Yes
298,441,2010-02-15,MountGinini,9.3,15.9,24.2,SSE,65.0,WSW,SW,9.0,15.0,99.0,98.0,10.3,12.4,Yes,Yes
299,442,2010-02-16,MountGinini,6.7,17.9,2.0,S,56.0,SSE,SW,20.0,13.0,98.0,63.0,7.9,16.6,Yes,No
300,443,2010-02-17,MountGinini,7.8,21.1,0.2,SW,41.0,SW,W,30.0,11.0,93.0,42.0,11.4,20.4,No,No
301,444,2010-02-18,MountGinini,7.4,17.2,0.0,E,30.0,E,E,15.0,17.0,28.0,45.0,10.6,15.6,No,No
302,445,2010-02-19,MountGinini,5.8,17.1,0.0,E,37.0,ENE,NE,22.0,9.0,98.0,66.0,9.4,16.6,No,No
303,446,2010-02-20,MountGinini,9.0,19.1,0.0,WNW,43.0,WNW,WNW,19.0,19.0,94.0,53.0,12.1,17.3,No,No
304,447,2010-02-21,MountGinini,11.5,21.7,0.0,W,44.0,W,WNW,22.0,19.0,79.0,65.0,14.5,19.5,No,No
305,448,2010-02-22,MountGinini,12.4,19.9,0.4,WSW,63.0,WNW,WNW,20.0,28.0,85.0,98.0,15.5,15.9,No,No
306,449,2010-02-23,MountGinini,7.5,19.0,0.8,W,69.0,SW,N,20.0,9.0,58.0,45.0,9.1,18.5,No,No
307,450,2010-02-24,MountGinini,4.5,17.7,0.0,ESE,30.0,N,N,2.0,7.0,86.0,65.0,9.4,16.6,No,No
308,451,2010-02-25,MountGinini,7.0,16.7,0.4,ENE,35.0,E,ENE,15.0,17.0,98.0,60.0,7.8,16.2,No,No
309,452,2010-02-26,MountGinini,3.8,19.8,0.0,ENE,35.0,NNE,ENE,20.0,19.5,35.0,62.5,10.4,16.95,No,No
310,453,2010-02-27,MountGinini,9.1,16.25,0.0,ENE,40.5,W,WSW,24.0,22.0,89.0,65.0,12.0,17.7,No,No
311,454,2010-02-28,MountGinini,6.15,14.475,0.1,ENE,43.25,W,W,28.5,19.0,93.5,78.0,7.6,16.3,No,No
312,455,2010-03-01,MountGinini,3.2,12.7,0.15000000000000002,SE,46.0,W,W,30.75,14.0,95.75,88.0,5.4,16.5,No,No
313,456,2010-03-02,MountGinini,1.6,14.8,0.2,ESE,50.0,E,W,33.0,11.5,98.0,93.0,3.2,16.6,No,No
314,457,2010-03-03,MountGinini,3.1,19.1,0.0,ESE,44.0,E,W,26.0,10.25,44.0,95.5,11.2,16.65,No,No
315,458,2010-03-04,MountGinini,9.6,18.0,0.0,ESE,42.5,NNE,W,24.0,9.625,50.0,96.75,12.9,16.674999999999997,No,Yes
316,459,2010-03-05,MountGinini,9.1,13.3,13.4,NE,41.0,NNE,W,22.0,9.3125,74.5,97.375,13.100000000000001,16.6875,Yes,Yes
317,460,2010-03-06,MountGinini,10.9,18.8,26.8,NW,43.0,WNW,WSW,20.0,9.0,99.0,98.0,13.3,16.7,Yes,Yes
318,461,2010-03-07,MountGinini,12.7,14.5,8.0,ENE,65.0,ENE,ENE,30.0,33.0,99.0,99.0,12.8,13.5,Yes,Yes
319,462,2010-03-08,MountGinini,8.7,13.9,78.0,WNW,65.0,WNW,NW,24.0,30.0,99.0,85.0,9.6,11.7,Yes,Yes
320,463,2010-03-09,MountGinini,6.4,12.6,4.8,W,74.0,W,W,28.0,28.0,98.0,92.0,7.9,10.8,Yes,No
321,464,2010-03-10,MountGinini,3.4,13.0,0.0,W,54.5,NE,N,6.0,9.0,98.0,72.0,6.8,10.5,No,No
322,465,2010-03-11,MountGinini,4.75,12.0,0.0,W,44.75,NE,E,8.5,19.0,98.0,54.0,7.6,10.9,No,No
323,466,2010-03-12,MountGinini,5.425,10.9,0.0,W,39.875,NE,E,9.75,17.0,98.0,59.0,8.0,10.7,No,No
324,467,2010-03-13,MountGinini,5.762499999999999,12.4,0.0,W,37.4375,NE,ENE,10.375,15.0,98.0,64.0,8.2,10.5,No,No
325,468,2010-03-14,MountGinini,5.9312499999999995,14.8,0.0,ENE,35.0,NE,NNE,10.6875,9.0,98.0,58.0,8.3,13.9,No,No
326,469,2010-03-15,MountGinini,6.1,16.6,0.0,ENE,32.5,WNW,NNE,11.0,14.0,98.0,59.0,8.4,15.55,No,No
327,470,2010-03-16,MountGinini,8.6,17.4,0.0,ENE,31.25,WNW,NNE,18.5,16.5,79.5,59.5,11.45,16.375,No,No
328,471,2010-03-17,MountGinini,9.85,19.8,0.0,ENE,30.625,WNW,NNE,22.25,17.75,70.25,59.75,12.975,16.7875,No,No
329,472,2010-03-18,MountGinini,11.1,20.3,0.0,ENE,30.0,WNW,NNE,24.125,18.375,61.0,59.875,14.5,16.99375,No,No
330,473,2010-03-19,MountGinini,10.5,19.2,0.0,W,52.0,W,W,26.0,19.0,57.0,60.0,12.3,17.2,No,No
331,474,2010-03-20,MountGinini,11.8,19.6,0.0,W,41.0,WNW,WNW,17.0,20.0,70.0,63.0,13.9,16.8,No,No
332,475,2010-03-21,MountGinini,12.8,18.4,0.0,W,69.0,W,W,22.0,28.0,82.0,43.0,14.6,17.3,No,No
333,476,2010-03-22,MountGinini,4.7,17.3,0.0,W,45.5,SW,W,13.0,13.0,25.0,49.0,10.1,16.8,No,No
334,477,2010-03-23,MountGinini,7.8,18.6,0.0,W,33.75,SW,SW,16.0,20.0,40.5,35.0,11.1,18.1,No,No
335,478,2010-03-24,MountGinini,8.6,18.7,0.0,NNE,22.0,SW,SW,17.5,20.0,48.25,40.5,11.6,18.1,No,No
336,479,2010-03-25,MountGinini,9.2,18.8,0.0,W,43.0,NNW,W,19.0,20.0,56.0,46.0,12.1,18.1,No,No
337,480,2010-03-26,MountGinini,11.0,19.9,0.0,NW,46.0,W,WNW,24.0,19.0,64.0,45.0,12.9,19.2,No,No
338,481,2010-03-27,MountGinini,9.3,19.4,0.0,NW,43.5,W,SW,7.0,13.0,57.0,43.0,13.7,18.2,No,Yes
339,482,2010-03-28,MountGinini,10.5,19.3,5.2,NNW,41.0,W,NW,20.0,15.0,61.0,63.0,13.4,18.1,Yes,Yes
340,483,2010-03-29,MountGinini,10.2,11.6,10.4,WNW,63.0,NW,W,33.0,26.0,98.0,99.0,11.1,11.2,Yes,Yes
341,484,2010-03-30,MountGinini,8.0,12.9,4.4,SW,35.0,SSW,W,11.0,18.5,92.0,88.5,9.6,10.3,Yes,Yes
342,485,2010-03-31,MountGinini,6.3,14.5,5.4,SW,31.5,SSE,W,11.0,14.75,98.0,83.25,6.8,9.850000000000001,Yes,Yes
343,486,2010-04-01,MountGinini,4.6,14.9,4.2,SW,29.75,SSE,W,11.0,12.875,98.0,80.625,5.35,9.625,Yes,Yes
344,487,2010-04-02,MountGinini,3.75,14.8,3.6,SW,28.875,SSE,W,11.0,11.9375,98.0,79.3125,4.625,9.5125,Yes,Yes
345,488,2010-04-03,MountGinini,3.325,11.1,3.3,ENE,28.0,SSE,W,11.0,11.46875,98.0,78.65625,4.2625,9.45625,Yes,Yes
346,489,2010-04-04,MountGinini,2.9,10.9,3.0,ESE,28.0,ESE,ENE,11.0,11.0,98.0,78.0,3.9,9.4,Yes,No
347,490,2010-04-05,MountGinini,3.6,12.4,0.0,ESE,37.0,SSE,ENE,7.0,17.5,73.0,88.5,9.5,10.05,No,Yes
348,491,2010-04-06,MountGinini,4.9,11.7,5.0,ESE,41.5,SSE,ENE,15.5,20.75,86.0,93.75,8.2,10.375,Yes,Yes
349,492,2010-04-07,MountGinini,5.550000000000001,11.0,7.5,W,46.0,SSE,WNW,19.75,24.0,92.5,99.0,7.55,10.7,Yes,Yes
350,493,2010-04-08,MountGinini,6.2,11.0,10.0,W,47.0,WSW,WSW,24.0,19.0,99.0,83.0,6.9,10.6,Yes,Yes
351,494,2010-04-09,MountGinini,5.6,13.3,9.3,W,47.5,WSW,W,29.5,7.0,98.5,75.0,6.45,12.2,Yes,Yes
352,495,2010-04-10,MountGinini,5.3,10.4,8.95,NW,48.0,WSW,W,32.25,22.0,98.25,98.0,6.225,9.2,Yes,Yes
353,496,2010-04-11,MountGinini,5.0,6.9,8.6,WSW,80.0,W,WNW,35.0,35.0,98.0,98.0,6.0,5.4,Yes,No
354,497,2010-04-12,MountGinini,-2.6,11.3,0.6,WSW,63.0,SW,SW,28.0,33.0,92.0,84.0,0.1,4.5,No,No
355,498,2010-04-13,MountGinini,0.1,13.7,0.0,SSW,26.0,ESE,SW,4.0,20.0,24.0,72.0,11.2,9.6,No,No
356,499,2010-04-14,MountGinini,6.1,15.3,0.0,W,26.0,W,SW,15.0,13.5,41.0,66.0,10.5,12.149999999999999,No,No
357,500,2010-04-15,MountGinini,6.4,15.05,0.0,W,28.5,SSW,SW,11.0,10.25,28.0,63.0,10.3,13.424999999999999,No,No
358,501,2010-04-16,MountGinini,6.35,14.8,0.0,ENE,31.0,SSW,WNW,13.0,7.0,45.5,60.0,10.4,14.7,No,No
359,502,2010-04-17,MountGinini,6.3,15.65,0.0,ENE,27.5,WSW,WNW,15.0,10.0,63.0,65.5,10.5,13.899999999999999,No,No
360,503,2010-04-18,MountGinini,7.35,16.075,0.1,ENE,25.75,WSW,WNW,11.0,11.5,72.5,68.25,11.55,13.5,No,No
361,504,2010-04-19,MountGinini,7.875,16.5,0.15000000000000002,E,24.0,WSW,WNW,9.0,12.25,77.25,69.625,12.075,13.3,No,No
362,505,2010-04-20,MountGinini,8.4,14.7,0.2,E,27.5,WNW,WNW,7.0,12.625,82.0,70.3125,12.6,13.2,No,No
363,506,2010-04-21,MountGinini,8.350000000000001,15.7,0.1,E,29.25,WNW,SW,13.0,13.0,77.5,71.0,12.05,13.1,No,No
364,507,2010-04-22,MountGinini,8.325000000000001,16.3,0.05,WSW,31.0,WNW,W,16.0,13.0,75.25,70.0,11.775,13.2,No,No
365,508,2010-04-23,MountGinini,8.3,10.45,0.0,WSW,40.5,W,WNW,19.0,20.0,73.0,62.0,11.5,15.0,No,No
366,509,2010-04-24,MountGinini,8.5,7.5249999999999995,0.0,WSW,45.25,W,WNW,29.0,24.0,85.5,98.0,7.75,9.1,No,No
367,510,2010-04-25,MountGinini,4.35,6.0625,0.0,WSW,47.625,W,WNW,34.0,17.5,91.75,81.0,5.875,8.8,No,No
368,511,2010-04-26,MountGinini,0.2,5.33125,0.0,WSW,48.8125,W,WNW,36.5,11.0,94.875,64.0,4.9375,8.5,No,No
369,512,2010-04-27,MountGinini,0.4,4.6,0.0,W,50.0,W,W,37.75,13.0,96.4375,98.0,4.46875,3.0,No,No
370,513,2010-04-28,MountGinini,2.0,8.1,0.0,W,74.0,W,W,39.0,24.0,98.0,73.0,4.0,7.2,No,No
371,514,2010-04-29,MountGinini,0.7,8.6,0.0,W,52.5,SW,WSW,39.0,30.0,98.0,77.0,3.8,7.3,No,No
372,515,2010-04-30,MountGinini,1.9,11.7,0.0,S,31.0,SW,WSW,29.5,24.5,98.0,73.5,4.8,8.75,No,No
373,516,2010-05-01,MountGinini,3.7,10.9,0.0,NNW,33.0,NW,WNW,20.0,19.0,98.0,70.0,5.8,10.2,No,No
