,Date,Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Pressure9am,Pressure3pm,Temp9am,RainToday,RainTomorrow
787,2015-04-27,Katherine,14.6,32.0,0.0,ESE,41.0,ESE,ESE,17.0,20.0,31.0,1015.7,1011.7,22.3,No,No
788,2015-04-28,Katherine,14.6,32.4,0.0,E,41.0,SE,ESE,15.0,24.0,35.0,1015.9,1011.9,22.7,No,No
789,2015-04-29,Katherine,13.5,32.1,0.0,ESE,39.0,SE,E,20.0,22.0,30.0,1017.2,1012.4,23.1,No,No
790,2015-04-30,Katherine,11.0,31.6,0.0,ESE,39.0,SE,E,13.0,19.5,23.0,1015.3,1011.9,22.5,No,No
791,2015-05-01,Katherine,12.1,32.2,0.0,ESE,39.0,SE,ESE,12.0,17.0,34.0,1015.0999999999999,1011.4,22.1,No,No
792,2015-05-02,Katherine,11.6,32.8,0.0,ESE,28.0,SE,E,11.0,11.0,35.0,1014.9,1010.7,21.8,No,No
793,2015-05-03,Katherine,10.7,34.0,0.0,S,22.0,SE,ESE,9.0,11.0,54.0,1014.8,1010.9,22.2,No,No
794,2015-05-04,Katherine,11.6,34.5,0.0,ENE,28.0,ESE,ESE,4.0,17.0,84.0,1013.9,1010.0,19.7,No,No
795,2015-05-05,Katherine,13.75,36.4,0.0,SE,30.0,SE,E,7.0,17.0,58.0,1012.6,1008.2,22.2,No,No
796,2015-05-06,Katherine,15.9,35.8,0.0,ESE,33.0,SE,SE,0.0,19.0,63.0,1013.1,1009.3,24.6,No,No
797,2015-05-07,Katherine,15.4,33.6,0.0,E,33.0,SE,ESE,19.0,22.0,30.0,1016.7,1012.0,24.9,No,No
798,2015-05-08,Katherine,17.3,32.0,0.0,E,37.0,SE,E,20.0,17.0,31.0,1016.4,1011.9,22.7,No,No
799,2015-05-09,Katherine,12.2,32.5,0.0,ESE,33.0,SE,E,13.0,15.0,32.0,1015.2,1011.5,21.8,No,No
800,2015-05-10,Katherine,14.0,32.5,0.0,ESE,43.0,SE,E,11.0,15.0,47.0,1015.9,1012.5,23.3,No,No
801,2015-05-11,Katherine,12.1,33.2,0.0,ESE,37.0,SE,ENE,13.0,13.0,35.0,1017.0,1013.1,22.0,No,No
802,2015-05-12,Katherine,12.0,33.5,0.0,E,30.0,SE,SE,13.0,11.0,44.0,1016.9,1013.0,21.3,No,No
803,2015-05-13,Katherine,10.7,32.8,0.0,ESE,50.0,SE,SSE,17.0,26.0,41.0,1017.2,1013.7,21.4,No,No
804,2015-05-14,Katherine,13.0,28.7,0.0,ESE,43.0,SE,SE,22.0,20.0,39.0,1019.4,1015.8,21.0,No,No
805,2015-05-15,Katherine,11.9,26.6,0.0,E,39.0,SE,SSE,19.0,22.0,23.0,1020.3,1015.8,17.2,No,No
806,2015-05-16,Katherine,9.2,29.3,0.0,ESE,39.0,SE,SE,17.0,13.0,27.0,1017.7,1013.4,19.2,No,No
807,2015-05-17,Katherine,10.9,32.4,0.0,ESE,31.0,ESE,SSE,15.0,15.0,52.0,1016.3,1012.1,20.8,No,No
808,2015-05-18,Katherine,18.0,34.1,0.0,E,30.0,E,ESE,13.0,17.0,72.0,1015.9,1012.1,24.8,No,No
809,2015-05-19,Katherine,19.8,35.4,0.0,ENE,24.0,NNW,NE,7.0,11.0,65.0,1015.6,1011.1,26.7,No,No
810,2015-05-20,Katherine,19.4,34.8,0.0,ENE,26.0,NW,E,9.0,6.0,67.0,1016.1,1012.4,28.1,No,No
811,2015-05-21,Katherine,18.7,35.8,0.0,ESE,37.0,N,ESE,9.0,17.0,68.0,1016.6,1012.9,26.8,No,No
812,2015-05-22,Katherine,20.2,32.6,0.0,E,37.0,ESE,E,17.0,19.0,45.0,1017.8,1014.3,25.4,No,No
813,2015-05-23,Katherine,17.1,31.3,0.0,ESE,33.0,ESE,SE,17.0,15.0,34.0,1019.1,1014.1,22.0,No,No
814,2015-05-24,Katherine,12.2,31.3,0.0,ESE,30.0,SE,SE,13.0,11.0,29.0,1017.5,1013.4,21.0,No,No
815,2015-05-25,Katherine,10.8,32.7,0.0,E,30.0,SE,ESE,13.0,13.0,47.0,1017.9,1014.2,21.2,No,No
816,2015-05-26,Katherine,17.0,34.5,0.0,E,35.0,ESE,ENE,9.0,19.0,46.0,1017.6,1013.0,25.4,No,No
817,2015-05-27,Katherine,17.4,34.0,0.0,ESE,41.0,ESE,E,9.0,20.0,65.0,1015.9,1011.3,25.7,No,No
818,2015-05-28,Katherine,17.0,33.5,0.0,SE,35.0,ESE,ESE,13.0,17.0,57.0,1015.6,1011.9,24.5,No,No
819,2015-05-29,Katherine,15.6,34.6,0.0,ENE,43.0,S,E,2.0,20.0,68.0,1015.5,1011.7,24.0,No,No
820,2015-05-30,Katherine,18.8,33.3,0.0,E,41.0,ESE,ENE,11.0,17.0,67.0,1014.8,1011.2,26.3,No,Yes
821,2015-05-31,Katherine,22.0,30.3,8.2,E,24.0,ENE,E,11.0,13.0,79.0,1014.7,1011.6,24.6,Yes,No
822,2015-06-01,Katherine,22.7,32.5,0.0,E,50.0,SE,E,20.0,20.0,63.0,1015.3,1011.2,25.0,No,No
823,2015-06-02,Katherine,21.1,32.6,0.0,SE,37.0,SE,SE,17.0,20.0,54.0,1017.2,1012.3,24.1,No,No
824,2015-06-03,Katherine,19.5,33.0,0.0,E,39.0,ESE,ESE,24.0,22.0,62.0,1015.8,1013.0,25.0,No,No
825,2015-06-04,Katherine,14.1,32.5,0.0,E,42.5,ESE,SE,19.0,24.0,37.0,1017.5,1013.2,23.4,No,No
826,2015-06-05,Katherine,12.7,31.0,0.0,ESE,46.0,SE,E,15.0,20.0,43.0,1017.7,1013.8,21.7,No,No
827,2015-06-06,Katherine,14.5,30.5,0.0,ESE,46.0,SE,ESE,13.0,19.0,98.0,1017.7,1013.6,22.0,No,No
828,2015-06-07,Katherine,12.3,31.0,0.0,SE,39.0,SE,E,11.0,15.0,62.0,1016.8,1013.2,23.4,No,No
829,2015-06-08,Katherine,14.2,31.1,0.0,SE,41.0,SE,E,11.0,20.0,73.0,1015.6,1011.5,22.9,No,No
830,2015-06-09,Katherine,14.6,31.1,0.0,ENE,39.0,ESE,E,9.0,24.0,84.0,1016.2,1011.7,21.0,No,No
831,2015-06-10,Katherine,15.0,31.5,0.0,E,44.0,ESE,E,13.0,22.0,60.0,1015.7,1011.5,23.3,No,No
832,2015-06-11,Katherine,20.4,32.0,0.0,ESE,41.0,ESE,E,19.0,17.0,55.0,1015.3,1012.0,25.6,No,No
833,2015-06-12,Katherine,16.2,31.6,0.0,ESE,33.0,SE,E,11.0,15.0,67.0,1015.1,1010.8,22.8,No,No
834,2015-06-13,Katherine,21.2,30.1,0.0,ENE,37.0,E,NE,15.0,9.0,73.0,1014.7,1011.0,24.4,No,No
835,2015-06-14,Katherine,18.9,33.2,0.0,ENE,28.0,ENE,SE,13.0,13.0,74.0,1015.0,1010.6,24.6,No,No
836,2015-06-15,Katherine,18.4,33.0,0.0,ESE,26.0,ESE,E,7.0,13.0,76.0,1015.4,1010.4,23.9,No,No
837,2015-06-16,Katherine,17.9,33.9,0.0,ENE,30.0,SE,NE,7.0,11.0,64.0,1014.0,1010.3,26.3,No,No
838,2015-06-17,Katherine,17.6,33.6,0.0,E,35.0,ESE,ESE,9.0,20.0,71.0,1014.0,1010.0,24.3,No,No
839,2015-06-18,Katherine,19.5,32.9,0.0,E,41.0,ESE,SE,17.0,22.0,58.0,1015.1,1011.1,25.4,No,No
840,2015-06-19,Katherine,18.1,30.3,0.0,SE,31.0,SE,SE,22.0,15.0,38.0,1017.4,1013.2,22.0,No,No
841,2015-06-20,Katherine,9.8,29.7,0.0,SE,37.0,ESE,SE,17.0,17.0,36.0,1018.0,1013.6,19.2,No,No
842,2015-06-21,Katherine,11.8,29.8,0.0,E,39.0,SE,SE,17.0,17.0,38.0,1016.5,1013.1,19.0,No,No
843,2015-06-22,Katherine,7.4,31.2,0.0,E,28.0,SE,SE,11.0,13.0,44.0,1017.2,1013.0,17.0,No,No
844,2015-06-23,Katherine,11.4,32.8,0.0,E,37.0,SE,SSE,11.0,11.0,56.0,1016.5,1013.1,19.9,No,No
845,2015-06-24,Katherine,15.3,32.5,0.0,E,39.0,ESE,ESE,15.0,22.0,65.0,1018.1,1014.0,23.3,No,No
846,2015-06-25,Katherine,18.2,29.9,0.0,SSE,39.0,SE,ESE,26.0,20.0,32.0,1020.6,1016.3,21.0,No,No
847,2015-06-26,Katherine,11.1,28.3,0.0,ESE,41.0,SE,ESE,22.0,17.0,31.0,1021.6,1016.5,18.3,No,No
848,2015-06-27,Katherine,11.8,29.0,0.0,E,39.0,ESE,E,17.0,13.0,42.0,1020.4,1016.3,18.3,No,No
849,2015-06-28,Katherine,8.6,30.0,0.0,E,33.0,ESE,E,9.0,17.0,47.0,1020.9,1016.1,18.0,No,No
850,2015-06-29,Katherine,11.1,31.5,0.0,E,33.0,SE,SE,9.0,13.0,55.0,1019.3,1014.9,20.1,No,No
851,2015-06-30,Katherine,11.6,32.0,0.0,ESE,35.0,SE,SE,13.0,20.0,47.0,1018.7,1014.6,22.7,No,No
852,2015-07-01,Katherine,15.7,31.0,0.0,E,43.0,ESE,E,15.0,19.0,69.0,1020.0,1015.5,23.3,No,No
853,2015-07-02,Katherine,20.6,32.5,0.0,E,46.0,ESE,SE,19.0,24.0,65.0,1019.2,1014.1,24.5,No,No
854,2015-07-03,Katherine,14.7,30.0,0.0,SE,39.0,SE,SE,15.0,17.0,66.0,1018.4,1014.0,21.1,No,No
855,2015-07-04,Katherine,12.6,30.0,0.0,SE,35.0,ESE,SSE,11.0,11.0,49.0,1017.0,1012.0,19.8,No,No
856,2015-07-05,Katherine,11.0,31.1,0.0,E,44.0,E,ESE,11.0,7.0,56.0,1016.8,1012.9,18.9,No,No
857,2015-07-06,Katherine,13.7,31.2,0.0,E,35.0,SE,E,13.0,20.0,61.0,1015.6,1011.7,21.1,No,No
858,2015-07-07,Katherine,20.7,31.5,0.0,E,41.0,E,E,9.0,19.0,53.0,1015.9,1011.8,25.6,No,No
859,2015-07-08,Katherine,13.9,31.2,0.0,SE,46.0,E,E,15.0,22.0,55.0,1015.5,1011.7,22.5,No,No
860,2015-07-09,Katherine,14.6,31.3,0.0,ESE,39.0,SE,ESE,13.0,13.0,54.0,1017.2,1012.9,20.3,No,No
861,2015-07-10,Katherine,13.2,31.5,0.0,ESE,35.0,SE,ESE,11.0,24.0,64.0,1018.2,1014.4,21.2,No,No
862,2015-07-11,Katherine,13.0,32.9,0.0,ESE,37.0,SE,E,15.0,20.0,49.0,1018.4,1015.3,22.4,No,No
863,2015-07-12,Katherine,13.8,32.0,0.0,ESE,39.0,ESE,SE,11.0,20.0,55.0,1019.6,1015.6,21.0,No,No
864,2015-07-13,Katherine,14.6,26.2,0.0,ESE,44.0,ESE,ESE,30.0,20.0,39.0,1022.2,1017.2,17.3,No,No
865,2015-07-14,Katherine,10.6,26.2,0.0,ESE,48.0,SE,ENE,17.0,19.0,43.0,1019.8,1014.8,15.5,No,No
866,2015-07-15,Katherine,6.8,27.5,0.0,ESE,33.0,ESE,ESE,11.0,17.0,51.0,1019.0,1015.1,15.6,No,No
867,2015-07-16,Katherine,10.5,27.7,0.0,ESE,43.0,ESE,ESE,22.0,15.0,44.0,1019.1,1014.9,17.8,No,No
868,2015-07-17,Katherine,12.0,26.8,0.0,E,43.0,ESE,ESE,20.0,15.0,33.0,1020.2,1015.8,17.4,No,No
869,2015-07-18,Katherine,7.7,26.7,0.0,ESE,39.0,SE,ESE,19.0,17.0,27.0,1020.4,1016.1,16.4,No,No
870,2015-07-19,Katherine,6.8,27.7,0.0,ESE,44.0,SE,ESE,19.0,22.0,27.0,1019.2,1015.6,17.8,No,No
871,2015-07-20,Katherine,8.8,28.7,0.0,NE,39.0,ESE,ESE,19.0,20.0,29.0,1019.2,1015.2,18.3,No,No
872,2015-07-21,Katherine,10.2,31.3,0.0,E,35.0,SE,ENE,13.0,13.0,35.0,1019.0,1014.9,19.9,No,No
873,2015-07-22,Katherine,9.5,33.0,0.0,S,22.0,SE,W,7.0,7.0,56.0,1018.8,1014.5,18.1,No,No
874,2015-07-23,Katherine,9.6,34.3,0.0,E,26.0,SE,E,7.0,15.0,45.0,1018.2,1014.0,19.6,No,No
875,2015-07-24,Katherine,12.1,34.3,0.0,E,26.0,NNE,NNW,7.0,11.0,48.0,1017.7,1013.5,21.1,No,No
876,2015-07-25,Katherine,16.6,34.7,0.0,E,31.0,NNE,ENE,0.0,17.0,67.0,1018.1,1013.1,24.0,No,No
877,2015-07-26,Katherine,18.2,35.5,0.0,ESE,41.0,S,E,4.0,22.0,65.0,1018.4,1014.0,25.2,No,No
878,2015-07-27,Katherine,22.6,33.6,0.0,SE,46.0,SE,ESE,17.0,26.0,53.0,1020.1,1015.8,26.2,No,No
879,2015-07-28,Katherine,17.4,30.7,0.0,SSE,46.0,SE,SE,22.0,19.0,28.0,1021.2,1016.5,21.3,No,No
880,2015-07-29,Katherine,16.2,31.6,0.0,SSE,44.5,SE,ESE,26.0,26.0,27.0,1020.4,1015.9,21.5,No,No
881,2015-07-30,Katherine,13.3,32.0,0.0,E,43.0,SE,ESE,15.0,22.0,73.0,1019.2,1015.0,22.1,No,No
882,2015-07-31,Katherine,13.0,32.0,0.0,ENE,43.0,SE,E,7.0,22.0,70.0,1017.8,1013.0,21.7,No,No
883,2015-08-01,Katherine,14.0,32.2,0.0,ESE,35.0,SE,ESE,7.0,13.0,51.0,1017.1,1013.2,22.0,No,No
884,2015-08-02,Katherine,14.0,33.0,0.0,E,39.0,E,E,6.0,24.0,62.0,1017.6,1013.9,22.3,No,No
885,2015-08-03,Katherine,13.2,33.3,0.0,ESE,46.0,SE,E,7.0,26.0,59.0,1017.3,1014.0,22.0,No,No
886,2015-08-04,Katherine,17.0,31.1,0.0,SE,41.0,SE,SE,26.0,22.0,32.0,1019.2,1014.5,21.4,No,No
887,2015-08-05,Katherine,12.3,29.2,0.0,ESE,41.0,ESE,SE,22.0,19.0,23.0,1018.6,1013.5,19.4,No,No
888,2015-08-06,Katherine,10.2,29.3,0.0,SE,37.0,ESE,SE,22.0,22.0,31.0,1018.7,1013.8,18.6,No,No
889,2015-08-07,Katherine,10.0,30.3,0.0,E,44.0,ESE,E,13.0,13.0,54.0,1019.0,1014.2,19.3,No,No
890,2015-08-08,Katherine,13.5,31.7,0.0,E,43.0,ESE,E,19.0,19.0,96.0,1019.0,1013.1,20.0,No,No
891,2015-08-09,Katherine,11.9,32.5,0.0,SE,33.0,ESE,ESE,9.0,17.0,66.0,1016.9,1012.2,19.2,No,No
892,2015-08-10,Katherine,11.6,33.0,0.0,SE,35.0,ESE,SE,2.0,17.0,60.0,1017.7,1013.2,21.5,No,No
893,2015-08-11,Katherine,13.5,34.5,0.0,NE,24.0,N,NE,9.0,9.0,53.0,1018.5,1013.6,24.9,No,No
894,2015-08-12,Katherine,14.4,34.6,0.0,NNE,35.0,NNE,SE,9.0,13.0,70.0,1017.1,1012.7,23.6,No,No
895,2015-08-13,Katherine,15.3,32.5,0.0,E,31.0,E,E,24.0,13.0,50.0,1018.8,1014.7,23.3,No,No
896,2015-08-14,Katherine,15.8,32.5,0.0,ESE,35.0,ESE,ESE,17.0,19.0,36.0,1019.6,1015.6,22.2,No,No
897,2015-08-15,Katherine,10.8,31.5,0.0,SSE,43.0,ESE,ESE,15.0,22.0,23.0,1020.6,1016.2,21.0,No,No
898,2015-08-16,Katherine,10.5,31.9,0.0,E,39.0,ESE,SE,17.0,17.0,30.0,1020.3,1015.4,20.7,No,No
899,2015-08-17,Katherine,8.0,31.5,0.0,E,41.0,SE,ESE,11.0,20.0,28.0,1019.1,1014.3,18.6,No,No
900,2015-08-18,Katherine,8.5,31.0,0.0,ENE,41.0,SE,SE,11.0,17.0,30.0,1018.4,1014.3,20.5,No,No
901,2015-08-19,Katherine,9.0,31.5,0.0,E,43.0,SE,E,11.0,17.0,42.0,1018.1,1014.3,19.0,No,No
902,2015-08-20,Katherine,11.0,33.5,0.0,ENE,41.0,W,SE,4.0,13.0,45.0,1017.2,1012.1,21.0,No,No
903,2015-08-21,Katherine,16.5,33.7,0.0,NNE,26.0,NE,NE,7.0,7.0,57.0,1017.2,1011.9,24.5,No,No
904,2015-08-22,Katherine,17.4,34.0,0.0,ESE,26.0,N,S,11.0,9.0,65.0,1018.0,1012.5,25.5,No,No
905,2015-08-23,Katherine,17.4,35.5,0.0,E,30.0,NNW,S,13.0,9.0,61.0,1016.9,1012.6,26.6,No,No
906,2015-08-24,Katherine,17.5,36.0,0.0,ESE,26.0,NNW,E,17.0,15.0,57.0,1016.8,1012.2,27.5,No,No
907,2015-08-25,Katherine,20.5,35.6,0.0,NNW,33.0,N,ESE,11.0,20.0,67.0,1017.0,1011.6,27.5,No,No
908,2015-08-26,Katherine,22.8,36.5,0.0,NW,31.0,NNW,ENE,9.0,11.0,80.0,1017.4,1011.4,27.4,No,No
909,2015-08-27,Katherine,21.0,36.0,0.0,NNE,28.0,ESE,ENE,9.0,13.0,73.0,1016.5,1011.8,27.0,No,No
910,2015-08-28,Katherine,19.5,36.0,0.0,ENE,33.0,NW,NE,7.0,13.0,70.0,1017.4,1011.8,27.5,No,No
911,2015-08-29,Katherine,21.0,34.8,0.0,E,37.0,ESE,E,17.0,13.0,88.0,1017.7,1013.1,27.5,No,No
912,2015-08-30,Katherine,21.3,35.5,0.0,E,37.0,ESE,ESE,20.0,13.0,40.0,1017.7,1012.6,27.2,No,No
913,2015-08-31,Katherine,19.0,36.5,0.0,NNE,26.0,NNW,E,11.0,11.0,63.0,1016.5,1011.8,28.0,No,No
914,2015-09-01,Katherine,20.0,36.0,0.0,NW,30.0,NW,N,17.0,7.0,68.0,1014.9,1010.3,29.0,No,No
915,2015-09-02,Katherine,20.0,37.0,0.0,NW,30.0,NW,E,13.0,7.0,52.0,1016.1,1011.2,29.0,No,No
916,2015-09-03,Katherine,22.5,37.5,0.0,NNW,28.0,N,ESE,13.0,7.0,46.0,1016.2,1012.6,29.5,No,No
917,2015-09-04,Katherine,22.0,36.4,0.0,NE,31.0,E,SSE,9.0,11.0,51.0,1018.0,1013.3,28.5,No,No
918,2015-09-05,Katherine,19.9,35.2,0.0,ENE,35.0,NE,S,9.0,15.0,39.0,1018.1,1013.3,27.3,No,No
919,2015-09-06,Katherine,13.7,36.2,0.0,SE,46.0,NE,SSE,15.0,19.0,36.0,1017.8,1011.8,26.2,No,No
920,2015-09-07,Katherine,13.6,36.0,0.0,ESE,52.0,NNE,ESE,7.0,28.0,49.0,1016.9,1012.4,26.1,No,No
921,2015-09-08,Katherine,13.5,35.0,0.0,E,57.0,ESE,ESE,9.0,24.0,37.0,1017.5,1012.6,24.5,No,No
922,2015-09-09,Katherine,14.5,35.5,0.0,ESE,48.0,SE,SE,24.0,30.0,24.0,1019.3,1014.5,26.0,No,No
923,2015-09-10,Katherine,14.0,33.5,0.0,ESE,41.0,SE,E,30.0,22.0,15.0,1020.9,1015.8,25.5,No,No
924,2015-09-11,Katherine,10.5,34.1,0.0,E,48.0,ESE,SE,11.0,30.0,27.0,1018.8,1014.2,22.5,No,No
925,2015-09-12,Katherine,14.0,34.5,0.0,E,43.0,NE,ESE,9.0,13.0,52.0,1018.1,1013.3,24.5,No,No
926,2015-09-13,Katherine,15.2,35.5,0.0,NE,44.0,N,SE,13.0,20.0,40.0,1017.4,1011.8,27.8,No,No
927,2015-09-14,Katherine,19.0,36.1,0.0,E,30.0,NW,E,13.0,15.0,60.0,1016.5,1010.9,27.5,No,No
928,2015-09-15,Katherine,21.7,36.7,0.0,ESE,31.0,N,ENE,17.0,15.0,59.0,1014.5,1009.6,28.7,No,No
929,2015-09-16,Katherine,21.5,37.0,0.0,ESE,33.0,NNW,E,9.0,17.0,57.0,1015.1,1010.2,28.8,No,No
930,2015-09-17,Katherine,19.5,37.5,0.0,E,46.0,WNW,E,9.0,28.0,58.0,1015.9,1011.6,29.0,No,No
931,2015-09-18,Katherine,19.5,37.5,0.0,ENE,39.0,SSE,ESE,11.0,20.0,58.0,1017.5,1011.6,28.0,No,No
932,2015-09-19,Katherine,19.5,37.5,0.0,E,33.0,E,SSE,13.0,13.0,34.0,1016.9,1010.0,28.5,No,No
933,2015-09-20,Katherine,19.0,36.5,0.0,SE,31.0,NE,ENE,9.0,9.0,37.0,1015.9,1010.7,30.5,No,No
934,2015-09-21,Katherine,17.0,36.5,0.0,SSE,56.0,ENE,ESE,13.0,26.0,35.0,1016.1,1010.8,25.0,No,No
935,2015-09-22,Katherine,14.5,36.0,0.0,ENE,48.0,SE,ESE,24.0,24.0,17.0,1016.5,1011.2,26.5,No,No
936,2015-09-23,Katherine,14.75,35.5,0.0,ENE,41.0,SE,E,28.0,22.0,19.0,1016.5,1010.5,26.75,No,No
937,2015-09-24,Katherine,15.0,35.5,0.0,E,46.0,ESE,ESE,13.0,20.0,21.0,1016.0,1010.3,27.0,No,No
938,2015-09-25,Katherine,15.5,35.0,0.0,ENE,39.0,ESE,S,22.0,15.0,16.0,1016.8,1010.7,27.0,No,No
939,2015-09-26,Katherine,17.0,34.9,0.0,S,37.0,E,SW,17.0,13.0,45.0,1016.8,1011.1,26.0,No,No
940,2015-09-27,Katherine,16.6,36.0,0.0,SSE,28.0,ENE,W,9.0,11.0,37.0,1015.1,1010.4,27.7,No,No
941,2015-09-28,Katherine,16.0,36.0,0.0,E,30.0,NNW,SW,7.0,7.0,39.0,1015.1,1010.1,28.0,No,No
942,2015-09-29,Katherine,18.0,37.0,0.0,NE,30.0,N,ESE,15.0,9.0,54.0,1015.8,1011.5,28.5,No,No
943,2015-09-30,Katherine,22.2,36.5,0.0,ESE,52.0,N,SE,6.0,24.0,62.0,1017.7,1013.3,29.0,No,No
944,2015-10-01,Katherine,23.5,37.5,0.0,SSE,52.0,SE,SE,15.0,31.0,49.0,1019.8,1014.5,29.0,No,No
945,2015-10-02,Katherine,17.0,36.5,0.0,E,59.0,ESE,SE,17.0,26.0,48.0,1019.9,1014.9,28.0,No,No
946,2015-10-03,Katherine,18.0,36.1,0.0,E,44.0,ESE,E,13.0,17.0,41.0,1019.6,1014.7,27.5,No,No
947,2015-10-04,Katherine,18.7,37.0,0.0,SE,43.0,ESE,SE,6.0,20.0,32.0,1019.0,1012.7,29.0,No,No
948,2015-10-05,Katherine,22.5,34.4,0.0,ENE,28.0,NW,NE,6.0,13.0,58.0,1017.1,1011.3,29.0,No,No
949,2015-10-06,Katherine,23.1,34.0,0.0,ENE,24.0,NNW,NNW,11.0,11.0,68.0,1016.5,1010.7,25.4,No,No
950,2015-10-07,Katherine,22.6,37.0,0.0,E,43.0,NNE,E,13.0,20.0,58.0,1016.3,1010.7,29.1,No,No
951,2015-10-08,Katherine,23.5,36.5,0.0,ENE,44.0,ENE,E,15.0,26.0,50.0,1017.2,1011.5,30.0,No,No
952,2015-10-09,Katherine,22.5,37.0,0.0,ESE,43.0,E,ENE,17.0,24.0,70.0,1017.8,1012.0,27.0,No,No
953,2015-10-10,Katherine,21.0,38.0,0.0,E,48.0,ENE,E,17.0,13.0,39.0,1017.3,1011.9,30.5,No,No
954,2015-10-11,Katherine,22.5,37.5,0.0,ESE,43.0,NNE,E,7.0,20.0,43.0,1016.6,1011.2,31.0,No,No
955,2015-10-12,Katherine,23.5,38.0,0.0,ENE,35.0,NW,ESE,11.0,17.0,65.0,1017.2,1011.3,29.5,No,No
956,2015-10-13,Katherine,23.0,38.8,0.0,E,43.0,NW,ESE,0.0,18.5,65.0,1016.1,1010.6,29.5,No,No
957,2015-10-14,Katherine,22.7,38.8,0.0,E,45.5,WNW,E,17.0,20.0,60.0,1015.6,1010.0,29.7,No,No
958,2015-10-15,Katherine,23.3,38.7,0.0,SE,48.0,WNW,ENE,13.0,19.0,51.0,1014.1,1008.5,30.4,No,No
959,2015-10-16,Katherine,21.6,38.3,0.0,ENE,43.0,N,SE,9.0,11.0,48.0,1014.2,1008.9,31.0,No,No
960,2015-10-17,Katherine,22.7,38.7,0.0,ESE,43.0,NW,SSE,6.0,17.0,51.0,1015.1,1010.0,30.7,No,No
961,2015-10-18,Katherine,21.7,37.6,0.0,E,46.0,N,E,9.0,20.0,39.0,1016.3,1011.4,30.8,No,No
962,2015-10-19,Katherine,23.4,37.6,0.0,ESE,44.0,WSW,E,7.0,20.0,58.0,1016.7,1010.4,30.0,No,No
963,2015-10-20,Katherine,20.0,38.55,0.0,E,44.0,NNW,E,11.0,19.0,51.0,1016.0,1009.8,29.8,No,No
964,2015-10-21,Katherine,21.5,39.5,0.0,NE,35.0,NW,E,11.0,28.0,52.5,1015.3,1009.4,30.65,No,No
965,2015-10-22,Katherine,23.0,40.0,0.0,ENE,44.0,NNW,E,17.0,22.0,54.0,1014.6,1009.4,31.5,No,No
966,2015-10-23,Katherine,24.5,39.5,0.0,NW,39.0,WNW,WNW,15.0,9.0,66.0,1015.0,1009.1,32.0,No,No
967,2015-10-24,Katherine,27.0,40.0,0.0,ENE,46.0,WNW,ENE,13.0,9.0,45.0,1014.6,1008.7,33.0,No,No
968,2015-10-25,Katherine,27.0,40.5,0.0,ENE,34.0,NW,ESE,17.0,7.0,55.0,1014.5,1009.0,32.0,No,No
969,2015-10-26,Katherine,26.0,39.5,0.0,WNW,22.0,NW,ESE,0.0,0.0,57.0,1014.6,1009.0,31.5,No,No
970,2015-10-27,Katherine,27.0,40.0,0.0,NE,48.0,NW,ESE,0.0,17.0,55.0,1015.0,1009.3,32.0,No,No
971,2015-10-28,Katherine,27.8,40.0,0.0,NNW,30.0,WNW,SSW,20.0,11.0,59.0,1015.7,1009.9,31.4,No,No
972,2015-10-29,Katherine,26.0,40.5,0.0,NNW,34.5,NNW,ENE,17.0,11.0,57.0,1014.5,1008.4,31.5,No,No
973,2015-10-30,Katherine,26.5,40.5,0.0,NNW,36.75,WNW,NE,6.0,19.0,50.0,1013.7,1007.8,32.5,No,No
974,2015-10-31,Katherine,23.5,38.0,0.0,NW,39.0,ENE,NNE,9.0,9.0,67.0,1013.7,1008.0,28.0,No,No
975,2015-11-01,Katherine,26.6,38.5,0.0,ESE,63.0,NNW,S,19.0,41.0,58.0,1012.4,1008.1,31.0,No,Yes
976,2015-11-02,Katherine,23.5,38.5,8.0,NNW,39.0,W,NW,15.0,13.0,75.0,1013.3,1007.3,29.5,Yes,Yes
977,2015-11-03,Katherine,24.5,38.5,14.0,NNE,39.0,NW,NW,17.0,9.0,70.5,1013.2,1007.5,30.25,Yes,Yes
978,2015-11-04,Katherine,25.5,36.0,20.0,W,41.0,WNW,S,20.0,19.0,66.0,1012.2,1008.5,31.0,Yes,Yes
979,2015-11-05,Katherine,23.0,38.0,24.0,ENE,48.0,WNW,ENE,11.0,9.0,68.0,1012.6,1006.7,30.0,Yes,No
980,2015-11-06,Katherine,25.5,39.2,0.0,SSE,78.0,N,E,11.0,11.0,57.0,1011.8,1006.0,32.0,No,No
981,2015-11-07,Katherine,25.7,37.5,0.0,E,52.0,W,NW,13.0,19.0,70.0,1012.9,1007.6,29.0,No,Yes
982,2015-11-08,Katherine,24.1,38.25,6.8,SSE,35.0,NE,ESE,4.0,13.0,72.0,1012.7,1007.2,28.8,Yes,No
983,2015-11-09,Katherine,23.55,39.0,0.0,WSW,41.0,WNW,W,9.0,19.0,64.5,1010.1,1004.6,30.15,No,No
984,2015-11-10,Katherine,23.0,40.6,0.0,WNW,31.0,WSW,NW,11.0,15.0,57.0,1009.4,1003.8,31.5,No,No
985,2015-11-11,Katherine,26.0,40.0,0.0,E,54.0,WNW,E,7.0,9.0,50.0,1009.2,1004.8,31.8,No,No
