,Date,Location,MinTemp,MaxTemp,Rainfall,WindDir9am,WindSpeed9am,Humidity9am,Pressure9am,Pressure3pm,Temp9am,RainToday,RainTomorrow
250,2009-08-08,Albany,6.4,18.4,0.0,SSW,0.0,92.0,1013.5,1011.4,9.1,No,Yes
251,2009-08-09,Albany,9.0,14.1,2.4,SW,2.0,54.0,1016.8,1014.3,12.0,Yes,No
252,2009-08-10,Albany,7.5,17.8,0.2,ENE,6.0,74.0,1005.8,1001.8,11.5,No,Yes
253,2009-08-11,Albany,8.8,17.0,6.2,NNW,7.0,74.0,1014.2,1011.8,10.6,Yes,No
254,2009-08-12,Albany,10.5,17.6,0.4,NW,9.0,72.0,1006.2,1005.8,14.0,No,No
255,2009-08-13,Albany,12.0,20.5,0.0,N,22.0,79.0,1005.7,1001.2,15.0,No,Yes
256,2009-08-14,Albany,10.6,17.5,3.6,NNW,28.0,75.0,999.1,995.5,14.5,Yes,Yes
257,2009-08-15,Albany,6.8,12.0,14.2,NNW,19.0,85.0,1002.9,1005.2,7.0,Yes,Yes
258,2009-08-16,Albany,6.0,16.6,26.2,N,17.0,88.0,1013.6,1014.0,12.0,Yes,No
259,2009-08-17,Albany,7.2,19.5,0.8,NW,6.0,78.0,1016.2,1010.8,13.4,No,No
260,2009-08-18,Albany,12.4,17.9,0.0,NNW,7.0,73.0,1005.6,1006.0,15.0,No,No
261,2009-08-19,Albany,10.5,17.9,0.6,NNW,6.0,72.0,1013.9,1012.6,13.5,No,Yes
262,2009-08-20,Albany,11.5,15.6,3.6,WNW,7.0,93.0,1010.3,1011.3,12.5,Yes,No
263,2009-08-21,Albany,7.0,16.0,1.0,NNW,11.0,68.0,1010.1,1005.8,10.0,No,Yes
264,2009-08-22,Albany,7.9,14.5,9.2,NNW,9.0,89.0,1006.3,1003.5,10.8,Yes,Yes
265,2009-08-23,Albany,8.4,13.8,9.2,WSW,44.0,52.0,1009.0,1010.6,11.4,Yes,Yes
266,2009-08-24,Albany,8.8,15.0,3.8,WSW,24.0,84.0,1016.0,1018.0,13.4,Yes,Yes
267,2009-08-25,Albany,11.5,16.0,3.0,NNW,2.0,81.0,1024.4,1022.7,14.2,Yes,No
268,2009-08-26,Albany,11.0,16.5,0.0,NW,7.0,73.0,1020.2,1016.3,12.5,No,Yes
269,2009-08-27,Albany,10.1,16.0,1.2,NNW,4.0,93.0,1013.3,1010.4,12.0,Yes,Yes
270,2009-08-28,Albany,9.5,12.0,20.4,WSW,2.0,94.0,1010.6,1012.3,10.2,Yes,Yes
271,2009-08-29,Albany,7.5,14.0,4.4,W,7.0,78.0,1023.1,1023.6,10.5,Yes,Yes
272,2009-08-30,Albany,9.0,16.0,2.6,N,2.0,82.0,1026.4,1024.5,12.0,Yes,No
273,2009-08-31,Albany,9.4,18.2,0.0,NNW,6.0,75.0,1023.9,1018.9,13.2,No,Yes
274,2009-09-01,Albany,10.2,18.1,7.6,NW,17.0,70.0,1009.2,1005.9,13.9,Yes,Yes
275,2009-09-02,Albany,7.5,12.5,9.4,N,54.0,72.0,1013.0,1015.3,10.2,Yes,Yes
276,2009-09-03,Albany,8.7,12.9,3.4,WNW,6.0,75.0,1022.7,1021.5,10.8,Yes,No
277,2009-09-04,Albany,7.8,18.7,0.0,NNE,4.0,63.0,1018.6,1010.3,12.2,No,Yes
278,2009-09-05,Albany,8.5,12.5,2.8,NW,17.0,82.0,1005.0,1004.8,9.6,Yes,Yes
279,2009-09-06,Albany,9.4,14.8,8.4,NNW,9.0,86.0,1017.2,1017.0,11.1,Yes,Yes
280,2009-09-07,Albany,9.8,20.5,1.2,N,4.0,80.0,1016.8,1010.7,14.0,Yes,Yes
281,2009-09-08,Albany,7.5,18.1,15.0,NW,4.0,85.0,1020.7,1016.7,11.0,Yes,No
282,2009-09-09,Albany,10.0,18.0,0.2,W,2.0,64.0,1012.2,1008.6,14.9,No,No
283,2009-09-10,Albany,13.0,17.5,0.0,N,15.0,66.0,994.5,994.0,16.5,No,Yes
284,2009-09-11,Albany,8.8,15.0,13.4,NW,15.0,73.0,999.3,999.3,11.6,Yes,Yes
285,2009-09-12,Albany,6.5,13.5,8.8,WNW,6.0,79.0,1009.0,1010.0,8.0,Yes,Yes
286,2009-09-13,Albany,7.0,16.5,14.6,NNW,6.0,88.0,1021.0,1018.4,9.3,Yes,No
287,2009-09-14,Albany,9.0,18.5,0.0,NNW,17.0,74.0,1013.4,1010.4,15.3,No,Yes
288,2009-09-15,Albany,11.7,15.2,1.6,WNW,6.0,81.0,1009.4,1008.8,13.7,Yes,No
289,2009-09-16,Albany,7.5,17.8,0.4,NW,9.0,72.0,1014.9,1013.9,13.0,No,No
290,2009-09-17,Albany,11.8,20.7,0.2,N,6.0,71.0,1013.9,1008.4,15.8,No,Yes
291,2009-09-18,Albany,8.4,16.7,10.4,NW,7.0,69.0,1011.1,1012.6,11.8,Yes,Yes
292,2009-09-19,Albany,8.0,16.0,10.6,WNW,7.0,67.0,1017.9,1016.4,13.0,Yes,No
293,2009-09-20,Albany,7.5,18.5,0.6,NNE,6.0,77.0,1011.0,1005.3,13.0,No,Yes
294,2009-09-21,Albany,8.6,12.4,11.8,NW,11.0,91.0,1002.5,1004.9,9.5,Yes,Yes
295,2009-09-22,Albany,6.5,17.0,11.8,WSW,4.0,70.0,1018.7,1017.7,12.1,Yes,No
296,2009-09-23,Albany,12.0,18.2,0.4,N,24.0,68.0,1017.7,1016.7,16.2,No,Yes
297,2009-09-24,Albany,11.4,13.5,3.2,WSW,48.0,75.0,1016.1,1019.5,12.6,Yes,No
298,2009-09-25,Albany,10.3,14.4,0.6,S,20.0,54.0,1029.4,1029.6,12.0,No,No
299,2009-09-26,Albany,9.0,17.5,0.0,NE,6.0,55.0,1032.1,1027.3,12.8,No,No
300,2009-09-27,Albany,7.0,24.0,0.0,N,2.0,53.0,1019.9,1013.1,15.0,No,Yes
301,2009-09-28,Albany,8.4,13.6,3.4,SW,28.0,62.0,1011.6,1009.9,12.7,Yes,Yes
302,2009-09-29,Albany,7.4,12.0,17.8,NNW,4.0,93.0,1007.8,1008.0,7.5,Yes,Yes
303,2009-09-30,Albany,7.1,13.2,13.4,N,20.0,52.0,1019.2,1019.0,11.8,Yes,Yes
304,2009-10-01,Albany,9.8,16.0,2.8,WNW,6.0,92.0,1022.1,1020.9,13.1,Yes,No
305,2009-10-02,Albany,11.2,20.0,0.0,N,6.0,70.0,1019.8,1016.5,15.9,No,No
306,2009-10-03,Albany,10.5,15.2,0.0,NNW,26.0,57.0,1022.4,1023.1,14.0,No,No
307,2009-10-04,Albany,9.8,14.7,0.0,NNW,0.0,77.0,1027.3,1026.3,12.5,No,Yes
308,2009-10-05,Albany,11.5,15.6,1.6,E,7.0,71.0,1026.1,1023.3,14.0,Yes,Yes
309,2009-10-06,Albany,12.3,17.5,2.2,ENE,11.0,92.0,1021.8,1020.7,14.7,Yes,No
310,2009-10-07,Albany,14.0,17.1,0.4,ESE,28.0,79.0,1022.0,1020.4,15.5,No,No
311,2009-10-08,Albany,14.2,18.2,0.2,E,11.0,80.0,1018.0,1015.0,16.0,No,No
312,2009-10-09,Albany,13.8,18.0,0.0,E,0.0,93.0,1014.1,1012.9,15.5,No,No
313,2009-10-10,Albany,15.0,17.2,0.0,N,30.0,84.0,1012.5,1013.1,15.0,No,Yes
314,2009-10-11,Albany,8.3,15.0,10.0,WSW,46.0,62.0,1018.9,1020.0,12.8,Yes,No
315,2009-10-12,Albany,10.2,15.6,0.8,WSW,46.0,65.0,1020.5,1020.9,14.5,No,Yes
316,2009-10-13,Albany,12.0,15.4,1.4,W,9.0,87.0,1023.7,1022.8,13.8,Yes,No
317,2009-10-14,Albany,12.0,17.1,0.0,W,4.0,78.0,1025.4,1024.5,14.5,No,No
318,2009-10-15,Albany,8.4,17.4,0.0,WSW,4.0,87.0,1028.1,1027.1,14.2,No,No
319,2009-10-16,Albany,8.7,18.3,0.0,NNE,6.0,67.0,1029.2,1025.9,16.0,No,No
320,2009-10-17,Albany,11.9,23.5,0.0,NNE,6.0,58.0,1022.2,1017.9,17.8,No,No
321,2009-10-18,Albany,12.5,27.7,0.0,W,7.0,51.0,1013.6,1013.3,22.0,No,No
322,2009-10-19,Albany,13.8,16.6,0.4,N,37.0,72.0,1018.5,1019.6,15.6,No,No
323,2009-10-20,Albany,8.0,16.6,0.0,W,4.0,82.0,1024.6,1022.5,12.5,No,No
324,2009-10-21,Albany,10.0,17.8,0.0,NE,6.0,64.0,1022.2,1018.9,16.0,No,No
325,2009-10-22,Albany,14.4,18.0,0.0,SE,19.0,74.0,1020.5,1020.0,15.7,No,No
326,2009-10-23,Albany,13.8,16.6,0.4,SE,24.0,79.0,1023.1,1023.5,15.2,No,No
327,2009-10-24,Albany,14.1,17.0,0.0,SE,33.0,71.0,1028.3,1025.8,15.1,No,No
328,2009-10-25,Albany,14.5,19.5,0.0,ENE,19.0,74.0,1026.1,1020.8,16.0,No,No
329,2009-10-26,Albany,15.4,27.5,0.0,S,4.0,77.0,1016.0,1013.3,18.5,No,Yes
330,2009-10-27,Albany,18.0,22.5,29.4,S,0.0,77.0,1013.3,1009.0,21.0,Yes,No
331,2009-10-28,Albany,16.2,23.0,0.0,NNW,9.0,64.0,1007.0,1006.5,19.4,No,Yes
332,2009-10-29,Albany,12.3,17.0,5.4,WSW,26.0,70.0,1018.6,1018.6,15.0,Yes,No
333,2009-10-30,Albany,13.2,19.5,0.0,WSW,11.0,60.0,1019.6,1016.1,16.8,No,No
334,2009-10-31,Albany,13.0,16.5,0.0,NE,17.0,79.0,1019.3,1020.6,15.0,No,No
335,2009-11-01,Albany,11.1,16.2,0.0,SSE,33.0,64.0,1029.9,1029.1,14.9,No,No
336,2009-11-02,Albany,12.1,15.6,0.0,SE,13.0,57.0,1029.9,1028.0,13.4,No,No
337,2009-11-03,Albany,12.0,16.5,0.0,ESE,19.0,60.0,1028.6,1025.4,14.2,No,No
338,2009-11-04,Albany,13.0,19.6,0.0,E,15.0,69.0,1025.2,1021.1,16.2,No,No
339,2009-11-05,Albany,14.8,29.0,0.0,E,6.0,66.0,1014.2,1009.7,17.4,No,No
340,2009-11-06,Albany,17.3,30.6,1.0,NE,6.0,60.0,1006.4,1001.9,23.4,No,Yes
341,2009-11-07,Albany,15.2,20.5,2.0,W,11.0,69.0,1010.4,1011.4,19.8,Yes,No
342,2009-11-08,Albany,14.5,22.0,0.0,SW,6.0,64.0,1018.5,1018.8,19.5,No,No
343,2009-11-09,Albany,11.8,20.0,0.0,ESE,7.0,72.0,1022.4,1019.1,17.6,No,No
344,2009-11-10,Albany,16.0,22.0,0.0,E,7.0,63.0,1011.0,1006.8,19.5,No,No
345,2009-11-11,Albany,16.5,22.5,0.8,ESE,6.0,93.0,1013.7,1012.0,17.5,No,No
346,2009-11-12,Albany,16.4,25.8,0.0,ESE,0.0,71.0,1014.1,1013.0,22.4,No,Yes
347,2009-11-13,Albany,17.6,27.0,1.6,NW,7.0,60.0,1011.1,1011.6,25.4,Yes,No
348,2009-11-14,Albany,15.0,25.1,0.0,SSW,19.0,57.0,1011.9,1011.7,21.0,No,No
349,2009-11-15,Albany,15.1,21.4,0.0,NNE,6.0,79.0,1015.7,1013.2,18.4,No,No
350,2009-11-16,Albany,17.3,21.6,0.0,SSE,7.0,80.0,1009.3,1008.2,19.7,No,No
351,2009-11-17,Albany,14.0,20.0,0.0,SSW,11.0,72.0,1008.1,1004.2,19.0,No,Yes
352,2009-11-18,Albany,14.0,19.7,8.8,WNW,11.0,87.0,996.2,994.2,16.2,Yes,Yes
353,2009-11-19,Albany,12.4,18.5,3.4,SW,39.0,73.0,1000.3,1006.2,16.9,Yes,Yes
354,2009-11-20,Albany,12.8,16.2,4.0,WSW,15.0,64.0,1020.5,1020.3,14.5,Yes,No
355,2009-11-21,Albany,11.6,17.5,0.0,WSW,9.0,67.0,1019.2,1019.0,16.0,No,No
356,2009-11-22,Albany,7.5,19.0,0.0,SE,11.0,70.0,1025.9,1023.2,15.5,No,No
357,2009-11-23,Albany,10.5,25.8,0.0,NNE,2.0,71.0,1024.1,1021.4,17.5,No,No
358,2009-11-24,Albany,14.6,24.3,0.0,SE,7.0,88.0,1019.8,1014.7,19.0,No,No
359,2009-11-25,Albany,15.5,19.2,0.0,WSW,41.0,90.0,1012.8,1013.3,17.5,No,Yes
360,2009-11-26,Albany,9.0,15.5,5.6,WSW,43.0,62.0,1017.8,1018.3,14.5,Yes,Yes
361,2009-11-27,Albany,12.0,16.5,1.8,SSW,11.0,57.0,1022.7,1022.4,14.0,Yes,No
362,2009-11-28,Albany,13.5,18.2,0.0,ESE,11.0,60.0,1023.8,1019.4,15.5,No,No
363,2009-11-29,Albany,12.8,21.6,0.0,S,4.0,71.0,1015.0,1013.9,17.5,No,No
364,2009-11-30,Albany,14.5,20.2,0.0,SW,11.0,68.0,1016.4,1014.5,17.7,No,No
365,2009-12-01,Albany,12.4,22.6,0.0,W,11.0,57.0,1012.4,1013.7,20.0,No,No
366,2009-12-02,Albany,11.8,18.5,0.0,N,30.0,64.0,1020.5,1021.3,16.6,No,No
367,2009-12-03,Albany,13.4,19.5,0.0,SE,6.0,59.0,1025.0,1023.4,17.8,No,No
368,2009-12-04,Albany,12.9,20.0,0.0,SE,13.0,65.0,1024.4,1021.1,18.0,No,No
369,2009-12-05,Albany,16.0,20.6,0.0,SSW,17.0,72.0,1019.4,1018.0,19.5,No,No
370,2009-12-06,Albany,16.1,18.8,0.0,SSE,11.0,80.0,1019.4,1018.6,16.9,No,Yes
371,2009-12-07,Albany,14.7,18.7,2.0,N,19.0,70.0,1022.9,1025.0,17.0,Yes,No
372,2009-12-08,Albany,10.7,17.8,0.0,SE,6.0,59.0,1024.2,1021.2,16.2,No,Yes
373,2009-12-09,Albany,14.2,17.8,1.4,N,31.0,64.0,1025.0500000000002,1023.25,16.4,Yes,No
374,2009-12-10,Albany,14.9,18.5,0.0,SSE,9.0,62.0,1025.4750000000001,1025.3,16.1,No,No
375,2009-12-11,Albany,9.9,21.5,0.0,NE,9.0,60.0,1025.9,1022.5,17.8,No,No
376,2009-12-12,Albany,14.0,24.0,0.0,SSW,17.0,58.0,1020.9,1016.5,21.5,No,No
377,2009-12-13,Albany,16.2,30.2,0.0,S,6.0,74.0,1013.2,1010.8,22.0,No,No
378,2009-12-14,Albany,17.0,20.6,0.0,WSW,15.0,83.0,1010.2,1009.3,18.8,No,No
379,2009-12-15,Albany,13.8,19.5,0.0,WSW,13.0,91.0,1014.7,1014.8,17.2,No,No
380,2009-12-16,Albany,14.8,17.0,0.0,SW,17.0,61.0,1019.6,1021.0,16.0,No,No
381,2009-12-17,Albany,14.5,19.2,0.0,SSW,11.0,56.0,1026.9,1025.2,16.5,No,No
382,2009-12-18,Albany,16.0,21.2,0.0,N,19.0,60.0,1025.2,1022.1,18.5,No,No
383,2009-12-19,Albany,16.6,21.9,0.0,SE,19.0,71.0,1017.6,1015.8,20.8,No,No
384,2009-12-20,Albany,16.8,19.8,0.0,SSE,13.0,81.0,1016.7,1015.6,18.5,No,No
385,2009-12-21,Albany,16.1,20.6,0.0,S,11.0,68.0,1015.3,1013.7,17.8,No,No
386,2009-12-22,Albany,16.1,20.4,0.0,SE,19.0,65.0,1011.6,1007.6,18.7,No,No
387,2009-12-23,Albany,16.7,19.8,0.0,WSW,37.0,68.0,1011.5,1014.7,18.8,No,No
388,2009-12-24,Albany,15.0,20.5,0.0,SW,6.0,58.0,1021.0,1019.4,18.0,No,No
389,2009-12-25,Albany,12.5,21.5,0.0,N,9.0,68.0,1019.9,1016.8,18.4,No,No
390,2009-12-26,Albany,15.0,22.2,0.0,SSE,6.0,71.0,1015.2,1015.0,20.2,No,No
391,2009-12-27,Albany,17.8,22.6,0.0,SW,15.0,75.0,1019.5,1018.2,19.6,No,No
392,2009-12-28,Albany,17.0,24.0,0.0,NNE,11.0,59.0,1017.6,1012.3,22.4,No,Yes
393,2009-12-29,Albany,18.6,26.9,1.2,N,6.0,86.0,1006.7,1003.2,21.0,Yes,No
394,2009-12-30,Albany,15.8,19.6,0.4,WSW,31.0,75.0,1009.8,1014.7,18.6,No,No
395,2009-12-31,Albany,15.0,19.5,0.0,ESE,7.0,61.0,1019.6,1015.9,17.0,No,No
396,2010-01-01,Albany,13.0,20.4,0.0,WNW,6.0,67.0,1019.8,1021.2,18.5,No,No
397,2010-01-02,Albany,12.0,21.5,0.0,SE,19.0,63.0,1024.3,1021.4,18.1,No,No
398,2010-01-03,Albany,14.0,23.2,0.0,SE,19.0,73.0,1017.4,1014.7,21.0,No,No
399,2010-01-04,Albany,17.0,22.1,0.0,N,9.0,74.0,1017.1,1015.9,18.5,No,No
400,2010-01-05,Albany,16.3,24.0,0.0,ESE,20.0,65.0,1015.6,1012.8,18.8,No,No
401,2010-01-06,Albany,18.2,26.7,0.0,ENE,7.0,66.0,1003.8,1001.5,23.8,No,No
402,2010-01-07,Albany,16.2,21.9,0.0,ENE,19.0,94.0,1010.7,1011.5,19.0,No,No
403,2010-01-08,Albany,13.2,24.0,0.2,SE,2.0,66.0,1014.9,1013.3,20.0,No,No
404,2010-01-09,Albany,16.5,28.0,0.0,E,7.0,87.0,1007.9,1005.1,24.0,No,No
405,2010-01-10,Albany,17.5,20.6,0.4,SW,28.0,72.0,1012.4,1011.5,19.0,No,No
406,2010-01-11,Albany,14.2,20.2,0.2,WSW,6.0,66.0,1014.5,1014.5,18.6,No,No
407,2010-01-12,Albany,15.8,21.5,0.0,SSE,9.0,76.0,1021.3,1019.4,17.8,No,No
408,2010-01-13,Albany,12.8,22.8,0.0,E,11.0,50.0,1018.7,1016.7,21.0,No,No
409,2010-01-14,Albany,16.3,23.2,0.0,ESE,6.0,75.0,1016.4,1014.9,21.0,No,No
410,2010-01-15,Albany,18.0,20.8,0.0,WSW,30.0,64.0,1020.2,1021.6,19.7,No,No
411,2010-01-16,Albany,16.0,24.5,0.0,E,19.0,57.0,1024.6,1021.9,19.3,No,No
412,2010-01-17,Albany,17.0,33.8,0.0,NE,19.0,49.0,1020.0,1015.7,23.7,No,No
413,2010-01-18,Albany,17.8,38.9,0.0,NNE,9.0,59.0,1011.0,1010.3,33.5,No,No
414,2010-01-19,Albany,18.4,22.2,0.0,ESE,4.0,80.0,1015.1,1014.6,20.0,No,Yes
415,2010-01-20,Albany,17.5,18.9,3.6,SE,30.0,94.0,1014.0,1015.0,17.8,Yes,No
416,2010-01-21,Albany,15.2,19.6,0.0,SSW,19.0,87.0,1018.1,1017.0,17.5,No,No
417,2010-01-22,Albany,14.4,21.5,0.0,ESE,6.0,83.0,1018.5,1016.6,17.9,No,No
418,2010-01-23,Albany,17.6,22.8,0.0,NE,7.0,87.0,1015.6,1012.6,21.4,No,No
419,2010-01-24,Albany,19.6,22.3,0.0,ESE,20.0,75.0,1011.5,1009.0,20.8,No,Yes
420,2010-01-25,Albany,18.2,19.5,12.6,S,31.0,87.0,1011.8,1013.8,18.8,Yes,No
421,2010-01-26,Albany,18.0,20.2,0.0,SSE,20.0,67.0,1018.0,1017.1,19.2,No,No
422,2010-01-27,Albany,17.5,21.6,0.0,SSE,22.0,78.0,1019.1,1017.9,19.3,No,No
423,2010-01-28,Albany,17.8,21.6,0.0,ESE,19.0,60.0,1020.1,1018.6,19.9,No,No
424,2010-01-29,Albany,17.2,23.4,0.0,ENE,9.0,61.0,1016.7,1011.5,21.2,No,No
425,2010-01-30,Albany,18.5,21.2,0.0,SSW,24.0,72.0,1013.7,1014.9,20.0,No,No
426,2010-01-31,Albany,15.7,21.3,0.2,SE,17.0,54.0,1021.7,1018.6,17.0,No,No
427,2010-02-01,Albany,12.5,24.4,0.0,N,4.0,59.0,1013.3,1009.7,21.2,No,No
428,2010-02-02,Albany,17.2,19.0,0.6,S,31.0,96.0,1012.2,1012.8,17.2,No,No
429,2010-02-03,Albany,15.0,18.7,0.4,SSW,33.0,67.0,1019.5,1020.2,18.0,No,No
430,2010-02-04,Albany,15.0,19.5,0.0,WSW,6.0,49.0,1022.0,1017.9,17.2,No,No
431,2010-02-05,Albany,14.7,24.0,0.0,NE,7.0,52.0,1012.5,1007.1,19.1,No,No
432,2010-02-06,Albany,16.0,22.0,0.0,WSW,33.0,72.0,1006.6,1006.9,20.1,No,No
433,2010-02-07,Albany,16.4,23.2,0.8,WSW,17.0,73.0,1016.1,1016.0,20.5,No,No
434,2010-02-08,Albany,18.0,24.1,0.0,ENE,22.0,74.0,1018.3,1014.5,22.0,No,No
435,2010-02-09,Albany,19.1,27.0,0.0,E,19.0,77.0,1015.5,1010.4,22.6,No,Yes
436,2010-02-10,Albany,18.7,24.9,8.4,ESE,7.0,84.0,1015.5,1014.4,22.4,Yes,No
437,2010-02-11,Albany,20.4,23.0,0.0,SSE,13.0,82.0,1017.6,1015.8,21.2,No,No
438,2010-02-12,Albany,17.5,23.4,0.4,SSE,7.0,82.0,1017.7,1015.8,20.6,No,No
439,2010-02-13,Albany,17.9,22.7,0.0,SE,9.0,69.0,1016.5,1014.4,19.9,No,No
440,2010-02-14,Albany,14.2,26.5,0.0,ENE,2.0,63.0,1013.4,1010.3,21.7,No,No
441,2010-02-15,Albany,16.3,24.2,0.0,ESE,19.0,84.0,1011.0,1009.3,21.8,No,No
442,2010-02-16,Albany,19.2,21.2,0.0,SSE,26.0,84.0,1018.4,1018.8,19.5,No,No
443,2010-02-17,Albany,18.4,22.0,0.0,E,22.0,80.0,1019.5,1017.0,20.7,No,No
444,2010-02-18,Albany,19.7,24.1,0.0,ESE,7.0,85.0,1016.0,1013.2,21.2,No,No
445,2010-02-19,Albany,19.5,21.8,0.0,WSW,13.0,82.0,1014.4,1015.3,21.2,No,No
446,2010-02-20,Albany,16.0,20.3,0.0,SSW,13.0,90.0,1017.1,1017.2,19.0,No,No
447,2010-02-21,Albany,17.6,21.9,0.0,SSW,7.0,60.0,1020.3,1019.3,19.9,No,No
448,2010-02-22,Albany,18.8,22.6,0.0,SE,11.0,57.0,1022.9,1019.3,20.3,No,No
449,2010-02-23,Albany,17.2,23.2,0.0,ESE,13.0,76.0,1022.0,1020.2,21.8,No,No
450,2010-02-24,Albany,19.0,24.6,0.0,E,19.0,76.0,1020.7,1016.6,21.5,No,No
451,2010-02-25,Albany,18.8,23.8,0.0,ESE,22.0,78.0,1017.9,1015.9,22.0,No,No
452,2010-02-26,Albany,20.2,24.0,0.0,ENE,24.0,76.0,1021.1,1020.1,21.8,No,No
453,2010-02-27,Albany,19.0,24.5,0.0,NNW,37.0,65.0,1023.4,1021.2,21.5,No,No
454,2010-02-28,Albany,18.6,25.8,0.0,NE,22.0,61.0,1022.4,1019.3,22.4,No,No
455,2010-03-01,Albany,17.0,24.9,0.0,ENE,15.0,64.0,1019.9,1015.4,21.5,No,No
456,2010-03-02,Albany,17.5,28.4,0.0,SSW,2.0,53.0,1014.5,1014.5,24.0,No,No
457,2010-03-03,Albany,18.6,21.2,0.0,SSE,9.0,71.0,1017.7,1016.7,19.5,No,No
458,2010-03-04,Albany,17.2,19.7,0.0,W,31.0,68.0,1017.4,1018.8,19.0,No,No
459,2010-03-05,Albany,14.7,18.8,0.2,S,24.0,59.0,1024.6,1024.4,16.8,No,No
460,2010-03-06,Albany,16.0,21.5,0.0,WSW,13.0,82.0,1026.2,1025.0,18.5,No,No
461,2010-03-07,Albany,17.5,22.0,0.0,NNW,13.0,72.0,1025.2,1022.0,20.0,No,No
462,2010-03-08,Albany,14.2,21.9,0.8,SE,30.0,81.0,1025.9,1024.4,18.8,No,No
463,2010-03-09,Albany,17.1,21.5,0.2,E,19.0,61.0,1028.3,1025.3,19.2,No,No
464,2010-03-10,Albany,16.7,24.2,0.0,E,17.0,59.0,1027.1,1023.0,20.2,No,No
465,2010-03-11,Albany,16.8,27.0,0.0,SW,7.0,55.0,1023.8,1020.1,22.4,No,No
466,2010-03-12,Albany,18.2,37.0,0.0,SSE,11.0,73.0,1020.6,1016.6,21.5,No,No
467,2010-03-13,Albany,21.5,32.5,0.0,N,6.0,28.0,1014.7,1012.4,28.0,No,Yes
468,2010-03-14,Albany,19.3,21.1,13.8,SSW,11.0,93.0,1016.3,1014.1,19.9,Yes,No
469,2010-03-15,Albany,18.5,21.8,0.8,SSW,0.0,91.0,1011.7,1010.7,20.8,No,No
470,2010-03-16,Albany,17.0,19.2,0.0,WSW,15.0,55.0,1019.9,1020.7,18.0,No,No
471,2010-03-17,Albany,9.3,22.2,0.0,NNE,4.0,63.0,1025.0,1020.9,18.0,No,No
472,2010-03-18,Albany,12.8,22.0,0.0,W,4.0,85.0,1020.5,1018.2,15.8,No,No
473,2010-03-19,Albany,15.7,21.4,0.0,W,0.0,85.0,1019.5,1017.1,18.0,No,No
474,2010-03-20,Albany,15.0,21.8,0.0,W,4.0,84.0,1019.5,1019.2,19.5,No,No
475,2010-03-21,Albany,18.0,21.0,0.0,SE,19.0,70.0,1024.2,1022.4,19.5,No,No
476,2010-03-22,Albany,19.0,24.5,0.2,E,19.0,95.0,1021.4,1018.6,19.5,No,Yes
477,2010-03-23,Albany,19.5,29.5,7.4,NNE,13.0,75.0,1016.1,1014.2,24.0,Yes,Yes
478,2010-03-24,Albany,19.4,23.6,13.4,NNE,0.0,82.0,1013.9000000000001,1013.8,22.0,Yes,No
479,2010-03-25,Albany,17.6,21.6,0.2,SSW,9.0,79.0,1012.8000000000001,1012.9,19.8,No,No
480,2010-03-26,Albany,15.4,20.0,0.2,SSE,17.0,85.0,1012.25,1012.45,17.4,No,Yes
481,2010-03-27,Albany,17.2,20.9,1.2,ENE,4.0,87.0,1011.7,1012.0,19.9,Yes,No
482,2010-03-28,Albany,13.4,19.8,0.0,WSW,19.0,64.0,1020.9,1020.5,18.0,No,No
483,2010-03-29,Albany,12.4,21.0,0.0,SSW,4.0,79.0,1024.9,1022.4,16.0,No,No
484,2010-03-30,Albany,13.2,30.0,0.0,NNE,6.0,73.0,1023.7,1022.3499999999999,17.8,No,No
485,2010-03-31,Albany,15.2,18.4,0.8,S,19.0,70.0,1023.1,1022.3,17.0,No,No
486,2010-04-01,Albany,14.7,19.6,0.4,SE,30.0,86.0,1022.5,1018.3,17.0,No,Yes
487,2010-04-02,Albany,16.5,19.5,38.0,E,26.0,97.0,1014.6,1008.6,18.2,Yes,Yes
488,2010-04-03,Albany,17.0,19.5,7.8,SSW,30.0,75.0,1011.8,1009.0,17.5,Yes,No
489,2010-04-04,Albany,14.5,19.2,1.0,NW,19.0,87.0,1003.5,1007.0,16.2,No,Yes
490,2010-04-05,Albany,12.0,20.0,1.6,NW,6.0,84.0,1010.0,1008.2,16.5,Yes,No
491,2010-04-06,Albany,14.2,21.5,0.0,NW,7.0,87.0,1008.5,1006.9,16.5,No,No
492,2010-04-07,Albany,15.6,21.2,0.8,WSW,7.0,85.0,1015.6,1015.7,18.7,No,No
493,2010-04-08,Albany,12.2,22.2,0.0,WSW,0.0,91.0,1019.5,1016.1,15.4,No,Yes
494,2010-04-09,Albany,14.8,19.3,1.6,W,6.0,84.0,1019.4,1018.5,17.1,Yes,Yes
495,2010-04-10,Albany,15.3,18.5,1.8,WSW,7.0,71.0,1022.6,1021.9,17.3,Yes,No
496,2010-04-11,Albany,12.0,24.2,0.6,NNE,2.0,79.0,1020.6,1012.4,16.5,No,No
497,2010-04-12,Albany,13.5,19.0,0.0,NNE,0.0,82.0,1006.9,1007.9,17.6,No,Yes
498,2010-04-13,Albany,12.2,22.6,5.8,NNE,7.0,84.0,1010.6,1006.6,15.5,Yes,Yes
499,2010-04-14,Albany,13.6,25.5,8.4,NNE,6.0,74.0,1007.9,1004.2,17.9,Yes,No
500,2010-04-15,Albany,15.4,22.8,0.0,NW,17.0,72.0,1009.2,1008.9,19.0,No,No
