,Date,Location,MinTemp,MaxTemp,Rainfall,WindSpeed9am,Humidity9am,Temp9am,RainToday,RainTomorrow
315,2009-10-12,Newcastle,11.25,24.0,3.2,9.5,75.0,16.1,Yes,Yes
316,2009-10-13,Newcastle,12.7,26.0,4.4,15.0,56.0,19.2,Yes,No
317,2009-10-14,Newcastle,14.5,24.4,0.0,19.0,39.0,19.6,No,Yes
318,2009-10-15,Newcastle,13.4,25.0,1.4,19.0,37.0,18.4,Yes,No
319,2009-10-16,Newcastle,12.0,23.5,0.0,15.0,46.0,16.6,No,No
320,2009-10-17,Newcastle,7.5,21.2,0.0,0.0,46.0,17.0,No,No
321,2009-10-18,Newcastle,13.2,20.7,0.0,2.0,68.0,17.8,No,No
322,2009-10-19,Newcastle,8.9,23.7,0.0,2.0,67.0,16.8,No,No
323,2009-10-20,Newcastle,12.4,27.0,0.0,0.0,75.0,17.5,No,No
324,2009-10-21,Newcastle,13.0,34.8,0.0,4.0,39.0,24.4,No,No
325,2009-10-22,Newcastle,17.8,23.5,0.0,11.0,66.0,19.2,No,No
326,2009-10-23,Newcastle,15.1,31.0,0.0,0.0,78.0,19.5,No,No
327,2009-10-24,Newcastle,18.4,24.2,0.0,4.0,74.0,19.8,No,No
328,2009-10-25,Newcastle,15.0,22.5,0.0,2.0,84.0,19.5,No,Yes
329,2009-10-26,Newcastle,14.8,18.8,16.8,4.0,84.0,16.6,Yes,Yes
330,2009-10-27,Newcastle,14.8,20.0,5.6,19.0,66.0,17.4,Yes,No
331,2009-10-28,Newcastle,15.2,25.2,0.0,0.0,71.0,19.8,No,No
332,2009-10-29,Newcastle,18.0,25.0,0.0,4.0,68.0,20.5,No,No
333,2009-10-30,Newcastle,15.0,26.0,0.0,0.0,74.0,20.4,No,No
334,2009-10-31,Newcastle,18.6,25.4,0.0,4.0,85.0,24.0,No,No
335,2009-11-01,Newcastle,15.0,27.0,0.0,9.0,71.0,20.2,No,No
336,2009-11-02,Newcastle,14.4,26.8,0.0,0.0,71.0,23.5,No,No
337,2009-11-03,Newcastle,16.5,38.0,0.0,4.0,89.0,19.5,No,No
338,2009-11-04,Newcastle,19.2,22.2,0.0,15.0,72.0,20.5,No,No
339,2009-11-05,Newcastle,18.4,22.2,0.0,4.0,77.0,20.5,No,Yes
340,2009-11-06,Newcastle,18.4,22.0,5.4,4.0,77.0,20.5,Yes,Yes
341,2009-11-07,Newcastle,17.5,23.5,2.6,4.0,67.0,21.6,Yes,Yes
342,2009-11-08,Newcastle,17.8,22.8,7.8,0.0,97.0,19.5,Yes,Yes
343,2009-11-09,Newcastle,16.8,25.5,4.2,0.0,75.0,20.8,Yes,No
344,2009-11-10,Newcastle,13.0,26.8,0.0,0.0,81.0,18.0,No,No
345,2009-11-11,Newcastle,13.8,26.0,0.0,0.0,70.0,21.8,No,No
346,2009-11-12,Newcastle,14.0,31.2,0.0,2.0,88.0,19.2,No,Yes
347,2009-11-13,Newcastle,18.2,23.8,1.8,6.0,74.0,22.5,Yes,No
348,2009-11-14,Newcastle,12.0,27.0,0.0,4.0,69.0,21.0,No,No
349,2009-11-15,Newcastle,16.0,27.5,0.0,0.0,66.0,24.0,No,No
350,2009-11-16,Newcastle,20.2,34.5,0.0,0.0,76.0,22.8,No,Yes
351,2009-11-17,Newcastle,19.8,22.6,2.4,7.0,67.0,21.2,Yes,No
352,2009-11-18,Newcastle,15.8,26.5,0.0,2.0,65.0,22.2,No,No
353,2009-11-19,Newcastle,16.8,33.0,0.0,4.0,79.0,22.4,No,No
354,2009-11-20,Newcastle,19.8,42.0,0.0,2.0,67.0,27.5,No,Yes
355,2009-11-21,Newcastle,22.4,31.7,7.0,4.0,55.0,26.5,Yes,No
356,2009-11-22,Newcastle,18.8,41.7,0.0,2.0,76.0,24.8,No,No
357,2009-11-23,Newcastle,20.4,23.8,0.0,22.0,39.0,21.4,No,Yes
358,2009-11-24,Newcastle,17.2,23.5,5.8,0.0,97.0,18.5,Yes,Yes
359,2009-11-25,Newcastle,18.2,28.8,5.4,0.0,80.0,23.4,Yes,No
360,2009-11-26,Newcastle,18.3,31.0,0.0,0.0,76.0,23.5,No,Yes
361,2009-11-27,Newcastle,21.4,35.0,2.0,7.0,66.0,26.4,Yes,No
362,2009-11-28,Newcastle,18.5,39.5,0.0,0.0,71.0,25.0,No,No
363,2009-11-29,Newcastle,21.0,33.4,0.0,4.0,26.0,26.9,No,No
364,2009-11-30,Newcastle,17.2,24.2,0.0,4.0,57.0,21.5,No,Yes
365,2009-12-01,Newcastle,14.2,20.8,18.2,4.0,79.0,16.2,Yes,No
366,2009-12-02,Newcastle,13.2,21.9,0.8,0.0,71.0,17.5,No,No
367,2009-12-03,Newcastle,10.2,25.0,0.0,2.0,61.0,19.8,No,No
368,2009-12-04,Newcastle,13.8,28.5,0.0,0.0,49.0,24.6,No,No
369,2009-12-05,Newcastle,18.2,25.2,0.0,2.0,75.0,21.2,No,No
370,2009-12-06,Newcastle,17.9,27.0,0.0,3.0,65.0,24.5,No,No
371,2009-12-07,Newcastle,19.5,36.4,0.0,4.0,75.0,24.6,No,No
372,2009-12-08,Newcastle,21.5,33.05,0.0,0.0,75.0,23.2,No,No
373,2009-12-09,Newcastle,20.85,29.7,0.0,0.0,67.5,26.45,No,No
374,2009-12-10,Newcastle,20.2,29.7,0.0,0.0,60.0,29.7,No,No
375,2009-12-11,Newcastle,21.2,28.8,0.2,0.0,37.0,23.5,No,No
376,2009-12-12,Newcastle,17.8,29.0,0.0,4.0,56.0,24.0,No,No
377,2009-12-13,Newcastle,17.4,27.2,0.0,4.0,74.0,22.5,No,No
378,2009-12-14,Newcastle,21.0,25.2,0.0,9.0,72.0,22.4,No,No
379,2009-12-15,Newcastle,19.6,26.2,0.0,6.0,70.0,23.0,No,No
380,2009-12-16,Newcastle,20.3,32.5,0.0,2.0,74.0,24.2,No,No
381,2009-12-17,Newcastle,20.3,40.3,0.0,2.0,71.0,26.5,No,No
382,2009-12-18,Newcastle,21.7,23.0,0.0,0.0,74.0,22.5,No,No
383,2009-12-19,Newcastle,16.2,29.4,0.0,0.0,78.0,22.0,No,No
384,2009-12-20,Newcastle,20.0,25.8,0.0,4.0,65.0,22.2,No,No
385,2009-12-21,Newcastle,18.5,29.2,0.0,9.0,62.0,23.2,No,Yes
386,2009-12-22,Newcastle,18.5,33.5,5.6,7.0,61.0,24.5,Yes,No
387,2009-12-23,Newcastle,17.4,30.5,0.0,0.0,60.0,26.5,No,No
388,2009-12-24,Newcastle,19.7,33.5,0.0,0.0,54.0,26.2,No,No
389,2009-12-25,Newcastle,22.2,28.0,0.0,6.0,76.0,25.5,No,Yes
390,2009-12-26,Newcastle,18.8,21.8,11.0,9.0,97.0,19.0,Yes,Yes
391,2009-12-27,Newcastle,18.2,22.8,26.8,0.0,96.0,19.8,Yes,Yes
392,2009-12-28,Newcastle,19.6,24.6,5.4,0.0,95.0,22.0,Yes,Yes
393,2009-12-29,Newcastle,19.8,25.0,3.4,4.0,81.0,21.3,Yes,Yes
394,2009-12-30,Newcastle,19.4,25.0,2.8,13.0,74.0,22.0,Yes,No
395,2009-12-31,Newcastle,20.4,26.5,1.0,0.0,98.0,21.5,No,No
396,2010-01-01,Newcastle,21.4,30.0,0.0,0.0,84.0,23.5,No,Yes
397,2010-01-02,Newcastle,22.0,25.8,1.2,4.0,78.0,24.4,Yes,Yes
398,2010-01-03,Newcastle,19.6,22.2,22.0,4.0,93.0,20.2,Yes,Yes
399,2010-01-04,Newcastle,18.4,25.2,2.6,4.0,74.0,22.2,Yes,No
400,2010-01-05,Newcastle,16.2,30.2,0.0,6.0,77.0,21.2,No,No
401,2010-01-06,Newcastle,19.6,29.5,0.0,0.0,84.0,23.8,No,No
402,2010-01-07,Newcastle,20.5,28.55,0.6,4.0,93.0,21.0,No,No
403,2010-01-08,Newcastle,19.65,27.6,0.0,4.0,92.0,21.5,No,No
404,2010-01-09,Newcastle,18.8,35.2,0.0,4.0,91.0,22.0,No,No
405,2010-01-10,Newcastle,20.0,34.2,0.0,0.0,55.0,30.0,No,No
406,2010-01-11,Newcastle,21.3,26.2,0.4,7.0,77.0,23.2,No,No
407,2010-01-12,Newcastle,21.4,35.2,0.0,4.0,91.0,24.5,No,No
408,2010-01-13,Newcastle,23.4,30.2,0.0,9.0,66.0,29.2,No,Yes
409,2010-01-14,Newcastle,20.0,25.5,11.8,4.0,84.0,22.8,Yes,No
410,2010-01-15,Newcastle,20.6,26.0,0.0,4.0,88.0,23.4,No,No
411,2010-01-16,Newcastle,18.6,28.2,0.0,0.0,70.0,24.8,No,No
412,2010-01-17,Newcastle,19.0,35.2,0.0,6.0,55.0,27.0,No,Yes
413,2010-01-18,Newcastle,17.5,28.5,12.0,6.0,48.0,22.2,Yes,No
414,2010-01-19,Newcastle,14.0,26.6,0.0,6.0,14.0,26.6,No,No
415,2010-01-20,Newcastle,13.5,33.2,0.0,4.0,36.0,22.0,No,No
416,2010-01-21,Newcastle,17.5,32.4,0.0,0.0,57.0,25.4,No,No
417,2010-01-22,Newcastle,21.6,39.0,0.0,2.0,79.0,25.7,No,No
418,2010-01-23,Newcastle,23.0,42.0,0.0,7.0,35.0,31.8,No,No
419,2010-01-24,Newcastle,20.5,25.5,0.0,4.0,68.0,23.5,No,No
420,2010-01-25,Newcastle,22.2,29.4,0.0,6.0,79.0,24.0,No,Yes
421,2010-01-26,Newcastle,22.4,32.0,5.0,0.0,84.0,25.4,Yes,Yes
422,2010-01-27,Newcastle,23.2,27.2,1.6,4.0,94.0,23.5,Yes,No
423,2010-01-28,Newcastle,22.2,28.0,0.0,0.0,83.0,25.0,No,Yes
424,2010-01-29,Newcastle,19.4,30.2,27.8,2.0,80.0,23.5,Yes,Yes
425,2010-01-30,Newcastle,19.6,26.7,21.8,3.0,90.0,22.5,Yes,Yes
426,2010-01-31,Newcastle,21.6,28.5,2.2,4.0,90.0,23.6,Yes,No
427,2010-02-01,Newcastle,21.2,28.8,0.0,0.0,75.0,26.0,No,No
428,2010-02-02,Newcastle,21.5,27.2,0.0,15.0,64.0,23.8,No,Yes
429,2010-02-03,Newcastle,22.2,29.5,1.2,4.0,80.0,25.5,Yes,Yes
430,2010-02-04,Newcastle,22.2,29.0,1.8,4.0,89.0,25.3,Yes,Yes
431,2010-02-05,Newcastle,22.4,29.8,1.6,0.0,89.0,24.0,Yes,No
432,2010-02-06,Newcastle,22.2,28.5,0.0,4.0,87.0,24.4,No,No
433,2010-02-07,Newcastle,22.4,27.2,0.2,0.0,83.0,25.0,No,Yes
434,2010-02-08,Newcastle,21.7,29.8,1.2,6.0,80.0,24.8,Yes,No
435,2010-02-09,Newcastle,21.0,30.75,0.0,0.0,85.0,24.3,No,No
436,2010-02-10,Newcastle,20.2,31.225,0.0,2.0,76.0,25.950000000000003,No,No
437,2010-02-11,Newcastle,19.799999999999997,31.7,0.0,3.0,71.5,26.775000000000002,No,No
438,2010-02-12,Newcastle,19.4,37.7,0.0,4.0,67.0,27.6,No,No
439,2010-02-13,Newcastle,22.8,31.9,0.0,2.0,78.0,25.8,No,No
440,2010-02-14,Newcastle,22.4,31.6,0.4,0.0,88.0,25.0,No,Yes
441,2010-02-15,Newcastle,20.35,31.7,4.6,4.5,95.0,22.6,Yes,No
442,2010-02-16,Newcastle,18.3,27.2,0.0,9.0,54.0,24.4,No,No
443,2010-02-17,Newcastle,19.2,26.2,0.0,4.0,67.0,22.4,No,No
444,2010-02-18,Newcastle,20.4,26.0,0.0,15.0,54.0,22.4,No,No
445,2010-02-19,Newcastle,20.7,26.0,0.2,11.0,68.0,23.0,No,No
446,2010-02-20,Newcastle,17.5,30.8,0.4,0.0,75.0,22.5,No,No
447,2010-02-21,Newcastle,17.8,35.0,0.0,0.0,78.0,23.5,No,No
448,2010-02-22,Newcastle,19.3,37.2,0.0,6.0,65.0,25.0,No,No
449,2010-02-23,Newcastle,21.4,33.7,0.0,4.0,49.0,29.1,No,No
450,2010-02-24,Newcastle,20.8,25.2,0.0,4.0,59.0,22.1,No,No
451,2010-02-25,Newcastle,19.4,26.5,0.0,6.0,55.0,23.4,No,No
452,2010-02-26,Newcastle,17.2,27.9,0.4,0.0,79.0,21.9,No,No
453,2010-02-27,Newcastle,18.2,31.8,0.0,2.0,79.0,22.0,No,No
454,2010-02-28,Newcastle,17.7,30.8,0.0,0.0,80.0,22.8,No,Yes
455,2010-03-01,Newcastle,17.45,21.4,14.2,19.0,81.0,19.5,Yes,Yes
456,2010-03-02,Newcastle,17.325,23.0,5.0,15.0,58.0,20.5,Yes,Yes
457,2010-03-03,Newcastle,17.2,24.8,2.0,9.0,70.0,21.5,Yes,No
458,2010-03-04,Newcastle,19.0,28.2,0.2,0.0,72.0,23.8,No,No
459,2010-03-05,Newcastle,20.0,28.5,0.0,11.0,65.0,24.8,No,Yes
460,2010-03-06,Newcastle,20.8,28.8,15.2,2.0,93.0,22.6,Yes,No
461,2010-03-07,Newcastle,21.0,29.4,0.0,2.0,73.0,23.8,No,No
462,2010-03-08,Newcastle,21.1,33.2,0.0,4.0,73.0,24.2,No,No
463,2010-03-09,Newcastle,18.0,31.2,0.0,4.0,57.0,22.2,No,No
464,2010-03-10,Newcastle,16.0,24.8,0.0,4.0,54.0,22.0,No,Yes
465,2010-03-11,Newcastle,18.0,24.0,12.6,15.0,54.0,21.2,Yes,No
466,2010-03-12,Newcastle,19.9,24.7,0.0,11.0,58.0,22.0,No,Yes
467,2010-03-13,Newcastle,17.0,23.2,20.4,11.0,68.0,20.8,Yes,Yes
468,2010-03-14,Newcastle,16.7,25.2,12.8,0.0,90.0,19.0,Yes,No
469,2010-03-15,Newcastle,17.7,25.0,0.0,0.0,81.0,20.5,No,No
470,2010-03-16,Newcastle,15.0,26.2,0.0,0.0,86.0,20.0,No,No
471,2010-03-17,Newcastle,13.8,26.8,0.0,0.0,83.0,18.8,No,No
472,2010-03-18,Newcastle,14.4,27.8,0.0,0.0,87.0,18.0,No,No
473,2010-03-19,Newcastle,15.0,30.5,0.0,4.0,89.0,18.5,No,No
474,2010-03-20,Newcastle,17.2,31.5,0.0,2.0,71.0,22.0,No,No
475,2010-03-21,Newcastle,16.4,34.5,0.0,2.0,84.0,20.2,No,No
476,2010-03-22,Newcastle,20.2,26.2,0.0,0.0,69.0,23.2,No,No
477,2010-03-23,Newcastle,19.0,28.4,0.0,2.0,73.0,23.2,No,No
478,2010-03-24,Newcastle,17.4,27.8,0.0,0.0,87.0,21.9,No,No
479,2010-03-25,Newcastle,19.8,27.0,0.0,0.0,78.0,22.6,No,No
480,2010-03-26,Newcastle,16.3,34.3,0.0,0.0,92.0,20.3,No,No
481,2010-03-27,Newcastle,19.0,29.5,0.0,0.0,75.0,24.6,No,No
482,2010-03-28,Newcastle,17.8,31.0,0.0,0.0,98.0,19.0,No,No
483,2010-03-29,Newcastle,19.2,31.1,0.0,2.0,74.0,23.6,No,Yes
484,2010-03-30,Newcastle,19.7,22.0,1.4,4.0,87.0,20.8,Yes,Yes
485,2010-03-31,Newcastle,18.4,23.2,31.4,11.0,92.0,19.7,Yes,No
486,2010-04-01,Newcastle,14.8,24.5,0.0,0.0,82.0,18.2,No,No
487,2010-04-02,Newcastle,15.9,23.3,0.0,0.0,72.0,20.5,No,No
488,2010-04-03,Newcastle,13.3,24.3,0.0,6.0,73.0,19.4,No,No
489,2010-04-04,Newcastle,15.8,23.0,0.6,4.0,76.0,20.1,No,No
490,2010-04-05,Newcastle,15.8,23.2,0.4,0.0,95.0,18.1,No,No
491,2010-04-06,Newcastle,14.4,25.0,0.0,0.0,80.0,20.0,No,Yes
492,2010-04-07,Newcastle,17.6,23.5,3.4,0.0,98.0,19.0,Yes,Yes
493,2010-04-08,Newcastle,18.4,29.7,3.0,6.0,91.0,21.9,Yes,No
494,2010-04-09,Newcastle,16.5,24.9,0.0,4.0,71.0,21.5,No,No
495,2010-04-10,Newcastle,13.5,28.6,0.0,6.0,73.0,20.4,No,No
496,2010-04-11,Newcastle,15.8,28.4,0.0,4.0,69.0,22.0,No,No
497,2010-04-12,Newcastle,14.2,25.5,0.0,11.0,43.0,18.8,No,No
498,2010-04-13,Newcastle,8.3,22.5,0.0,4.0,54.0,16.4,No,No
499,2010-04-14,Newcastle,9.5,25.2,0.0,2.0,79.0,17.3,No,No
500,2010-04-15,Newcastle,11.0,25.2,0.0,0.0,80.0,16.8,No,No
501,2010-04-16,Newcastle,15.2,23.0,0.0,4.0,71.0,21.8,No,No
502,2010-04-17,Newcastle,13.0,25.0,0.0,0.0,79.0,20.7,No,No
503,2010-04-18,Newcastle,13.8,25.5,0.0,0.0,78.0,22.0,No,No
504,2010-04-19,Newcastle,16.5,26.5,0.0,0.0,87.0,22.0,No,No
505,2010-04-20,Newcastle,15.6,26.3,0.4,0.0,84.0,21.8,No,No
506,2010-04-21,Newcastle,15.2,27.65,0.0,4.0,61.0,19.0,No,No
507,2010-04-22,Newcastle,14.2,29.0,0.0,2.0,63.5,20.3,No,No
508,2010-04-23,Newcastle,13.2,30.5,0.0,0.0,66.0,21.6,No,No
509,2010-04-24,Newcastle,15.0,28.2,0.0,0.0,72.0,18.8,No,Yes
510,2010-04-25,Newcastle,17.5,20.0,6.2,0.0,97.0,18.5,Yes,Yes
511,2010-04-26,Newcastle,12.5,21.6,9.8,15.0,50.0,17.5,Yes,No
512,2010-04-27,Newcastle,9.2,22.2,0.0,0.0,70.0,15.2,No,No
513,2010-04-28,Newcastle,10.6,24.4,0.0,2.0,57.0,16.9,No,No
514,2010-04-29,Newcastle,13.3,25.0,0.0,9.0,54.0,18.8,No,No
515,2010-04-30,Newcastle,9.5,22.8,0.0,2.0,61.0,17.5,No,Yes
516,2010-05-01,Newcastle,16.0,22.2,12.8,0.0,97.0,17.5,Yes,No
517,2010-05-02,Newcastle,12.8,26.5,0.4,6.0,99.0,15.2,No,No
518,2010-05-03,Newcastle,13.0,25.2,0.0,0.0,77.0,20.3,No,No
519,2010-05-04,Newcastle,14.3,25.35,0.2,0.0,84.0,18.6,No,No
520,2010-05-05,Newcastle,12.0,25.425,0.0,3.0,74.0,17.3,No,No
521,2010-05-06,Newcastle,10.85,25.4625,0.0,4.5,69.0,16.65,No,No
522,2010-05-07,Newcastle,10.274999999999999,25.48125,0.0,5.25,66.5,16.325,No,No
523,2010-05-08,Newcastle,9.987499999999999,25.490625,0.0,5.625,65.25,16.1625,No,No
524,2010-05-09,Newcastle,9.84375,25.4953125,0.0,5.8125,64.625,16.08125,No,No
525,2010-05-10,Newcastle,9.771875,25.5,0.0,5.90625,64.3125,16.040625,No,No
526,2010-05-11,Newcastle,9.7,26.5,0.0,6.0,64.0,16.0,No,No
527,2010-05-12,Newcastle,8.0,19.8,0.0,4.0,38.0,14.5,No,No
528,2010-05-13,Newcastle,6.2,21.2,0.0,6.0,51.0,12.3,No,No
529,2010-05-14,Newcastle,8.8,20.7,0.0,2.0,65.0,14.4,No,No
530,2010-05-15,Newcastle,7.5,21.7,0.0,0.0,68.0,13.8,No,No
531,2010-05-16,Newcastle,9.4,21.0,0.0,0.0,73.0,13.8,No,Yes
532,2010-05-17,Newcastle,11.5,17.8,5.6,0.0,97.0,12.4,Yes,Yes
533,2010-05-18,Newcastle,12.4,17.7,15.4,4.0,96.0,13.2,Yes,Yes
534,2010-05-19,Newcastle,12.4,20.0,5.8,6.0,80.0,15.5,Yes,Yes
535,2010-05-20,Newcastle,9.7,20.5,5.8,0.0,96.0,12.5,Yes,No
536,2010-05-21,Newcastle,11.0,20.7,0.4,4.0,87.0,14.0,No,Yes
537,2010-05-22,Newcastle,11.5,17.0,6.6,5.0,82.0,14.2,Yes,Yes
538,2010-05-23,Newcastle,12.0,18.7,8.0,6.0,77.0,14.4,Yes,No
539,2010-05-24,Newcastle,9.6,20.5,0.0,0.0,93.0,12.4,No,Yes
540,2010-05-25,Newcastle,12.4,18.0,10.6,0.0,99.0,14.6,Yes,Yes
541,2010-05-26,Newcastle,13.3,18.8,2.0,0.0,97.0,15.5,Yes,Yes
542,2010-05-27,Newcastle,14.8,20.2,40.2,15.0,61.0,18.8,Yes,No
543,2010-05-28,Newcastle,12.2,20.8,0.0,0.0,93.0,12.6,No,Yes
544,2010-05-29,Newcastle,13.2,17.4,7.0,0.0,97.0,14.8,Yes,Yes
545,2010-05-30,Newcastle,12.8,18.0,3.2,28.0,68.0,14.5,Yes,No
546,2010-05-31,Newcastle,13.0,19.5,0.0,6.0,82.0,13.6,No,Yes
547,2010-06-01,Newcastle,13.6,18.5,9.6,4.0,72.0,16.5,Yes,Yes
548,2010-06-02,Newcastle,6.7,20.0,2.2,0.0,89.0,14.5,Yes,Yes
549,2010-06-03,Newcastle,14.0,20.5,1.8,4.0,87.0,16.2,Yes,Yes
550,2010-06-04,Newcastle,16.0,19.0,44.6,0.0,94.0,16.5,Yes,Yes
551,2010-06-05,Newcastle,14.6,20.0,25.8,19.0,77.0,15.5,Yes,No
552,2010-06-06,Newcastle,9.4,17.8,0.2,9.0,66.0,12.1,No,Yes
553,2010-06-07,Newcastle,12.0,17.8,12.4,4.0,58.0,13.8,Yes,No
554,2010-06-08,Newcastle,11.8,18.4,0.8,0.0,92.0,11.6,No,No
555,2010-06-09,Newcastle,11.7,17.8,0.2,4.0,79.0,10.9,No,No
556,2010-06-10,Newcastle,11.649999999999999,17.2,0.0,9.0,52.0,12.2,No,No
557,2010-06-11,Newcastle,11.625,16.2,0.0,11.0,66.0,8.5,No,No
558,2010-06-12,Newcastle,11.6125,16.7,0.0,4.0,69.0,9.4,No,No
559,2010-06-13,Newcastle,11.60625,17.5,0.0,0.0,70.0,11.8,No,No
560,2010-06-14,Newcastle,11.603124999999999,18.0,0.0,4.0,67.0,13.5,No,No
561,2010-06-15,Newcastle,11.6015625,19.6,0.0,0.0,89.0,10.7,No,No
562,2010-06-16,Newcastle,11.60078125,18.5,0.2,0.0,99.0,8.3,No,No
563,2010-06-17,Newcastle,11.600390625,15.0,0.2,4.0,87.0,10.4,No,No
564,2010-06-18,Newcastle,11.600195312499999,18.2,0.1,0.0,78.0,12.4,No,No
565,2010-06-19,Newcastle,11.60009765625,18.2,0.0,4.0,63.0,11.3,No,No
566,2010-06-20,Newcastle,11.600048828125,19.5,0.0,0.0,74.0,13.5,No,No
567,2010-06-21,Newcastle,11.6000244140625,16.8,0.0,0.0,87.0,10.8,No,Yes
568,2010-06-22,Newcastle,11.600012207031249,16.8,33.6,0.0,92.0,14.5,Yes,Yes
569,2010-06-23,Newcastle,11.600006103515625,19.6,10.6,0.0,97.0,13.5,Yes,No
570,2010-06-24,Newcastle,11.600003051757813,19.2,0.8,0.0,97.0,12.4,No,No
571,2010-06-25,Newcastle,11.600001525878906,18.8,0.6,4.0,92.0,12.2,No,No
572,2010-06-26,Newcastle,11.6,19.2,0.8,6.0,92.0,13.9,No,No
573,2010-06-27,Newcastle,5.2,16.2,0.0,6.0,63.0,9.7,No,No
574,2010-06-28,Newcastle,3.5,16.9,0.2,7.0,75.0,8.3,No,No
575,2010-06-29,Newcastle,4.2,14.9,0.0,6.0,71.0,7.5,No,No
576,2010-06-30,Newcastle,3.9,14.5,0.0,7.0,73.0,6.2,No,No
577,2010-07-01,Newcastle,4.6,17.2,0.0,4.0,66.0,8.5,No,No
578,2010-07-02,Newcastle,6.7,13.7,0.0,0.0,79.0,9.4,No,No
579,2010-07-03,Newcastle,7.0,16.3,0.0,9.0,72.0,10.8,No,No
580,2010-07-04,Newcastle,5.8,17.2,0.0,0.0,71.0,10.3,No,Yes
581,2010-07-05,Newcastle,8.8,16.0,7.0,4.0,97.0,9.8,Yes,Yes
582,2010-07-06,Newcastle,9.5,17.7,4.2,0.0,97.0,12.2,Yes,No
583,2010-07-07,Newcastle,11.5,16.2,0.4,19.0,75.0,13.4,No,Yes
584,2010-07-08,Newcastle,10.4,17.2,9.8,4.0,91.0,12.4,Yes,Yes
585,2010-07-09,Newcastle,10.6,16.3,7.0,13.0,94.0,12.1,Yes,Yes
586,2010-07-10,Newcastle,7.6,18.4,15.4,0.0,99.0,8.8,Yes,No
587,2010-07-11,Newcastle,9.0,17.2,0.0,0.0,96.0,12.8,No,No
588,2010-07-12,Newcastle,12.4,17.5,0.0,0.0,91.0,14.3,No,No
589,2010-07-13,Newcastle,12.5,18.5,0.8,0.0,89.0,15.5,No,Yes
590,2010-07-14,Newcastle,13.0,17.8,3.6,15.0,94.0,13.5,Yes,No
591,2010-07-15,Newcastle,11.2,17.7,0.4,9.0,52.0,12.8,No,No
592,2010-07-16,Newcastle,4.0,16.4,0.1,0.0,68.0,9.0,No,No
593,2010-07-17,Newcastle,5.5,17.3,0.0,0.0,84.0,8.8,No,No
594,2010-07-18,Newcastle,4.4,20.0,0.2,4.0,95.0,8.5,No,No
595,2010-07-19,Newcastle,6.3,17.8,0.1,2.0,90.0,9.8,No,No
596,2010-07-20,Newcastle,8.8,17.5,0.1,4.0,69.0,12.3,No,Yes
597,2010-07-21,Newcastle,8.5,15.7,10.8,4.0,81.0,10.7,Yes,No
598,2010-07-22,Newcastle,4.5,16.2,0.0,7.0,66.0,10.5,No,Yes
599,2010-07-23,Newcastle,7.8,18.1,9.4,4.0,82.0,11.8,Yes,No
600,2010-07-24,Newcastle,9.4,18.2,0.4,0.0,91.0,12.2,No,No
601,2010-07-25,Newcastle,9.0,17.3,0.2,0.0,81.0,13.7,No,No
602,2010-07-26,Newcastle,9.5,17.2,0.8,4.0,77.0,13.2,No,Yes
603,2010-07-27,Newcastle,9.2,16.2,3.4,0.0,97.0,12.8,Yes,Yes
604,2010-07-28,Newcastle,12.2,16.0,2.8,0.0,99.0,14.4,Yes,Yes
605,2010-07-29,Newcastle,11.9,15.0,22.2,0.0,96.0,12.8,Yes,No
606,2010-07-30,Newcastle,10.9,22.0,0.8,0.0,93.0,14.2,No,Yes
607,2010-07-31,Newcastle,14.0,21.0,4.2,2.0,98.0,15.0,Yes,No
608,2010-08-01,Newcastle,9.4,19.2,0.4,6.0,67.0,13.4,No,No
609,2010-08-02,Newcastle,7.7,14.4,0.6,28.0,61.0,10.8,No,Yes
610,2010-08-03,Newcastle,8.2,16.2,27.4,52.0,91.0,13.8,Yes,Yes
611,2010-08-04,Newcastle,5.6,18.5,23.7,6.0,75.0,12.8,Yes,No
612,2010-08-05,Newcastle,5.7,17.5,0.1,0.0,79.0,9.0,No,No
613,2010-08-06,Newcastle,4.8,16.8,0.1,6.0,67.0,10.0,No,No
614,2010-08-07,Newcastle,6.0,17.2,0.1,7.0,58.0,11.8,No,No
615,2010-08-08,Newcastle,4.2,17.2,0.1,2.0,89.0,9.5,No,No
616,2010-08-09,Newcastle,3.8,19.5,0.1,2.0,97.0,8.6,No,Yes
617,2010-08-10,Newcastle,8.8,16.5,2.0,4.0,94.0,14.0,Yes,Yes
618,2010-08-11,Newcastle,11.9,18.0,3.4,15.0,59.0,13.5,Yes,No
619,2010-08-12,Newcastle,11.4,18.0,0.4,56.0,54.0,13.9,No,No
620,2010-08-13,Newcastle,7.6,18.2,0.8,2.0,65.0,12.5,No,No
621,2010-08-14,Newcastle,6.4,20.3,0.0,6.0,74.0,12.0,No,No
622,2010-08-15,Newcastle,7.2,20.2,0.0,6.0,63.0,14.4,No,Yes
623,2010-08-16,Newcastle,11.8,17.8,3.0,31.0,55.0,15.2,Yes,No
624,2010-08-17,Newcastle,5.8,17.2,0.0,4.0,71.0,11.8,No,No
625,2010-08-18,Newcastle,5.0,21.3,0.0,4.0,67.0,11.4,No,Yes
626,2010-08-19,Newcastle,11.0,23.5,1.4,19.0,67.0,19.6,Yes,No
627,2010-08-20,Newcastle,10.0,20.4,0.2,2.0,64.0,14.8,No,No
628,2010-08-21,Newcastle,5.8,18.0,0.0,4.0,47.0,11.5,No,No
